transaction_id,account_id,customer_id,transaction_date,currency_code,amount_original,issue_reason
1040021,1833,1833,2025-03-10,BGN,1186.95,NO_FX_RATE_FOR_DATE_CURRENCY
1050196,1834,1834,2025-03-10,PLN,1198.14,NO_FX_RATE_FOR_DATE_CURRENCY
1034374,1836,1836,2025-03-10,ISK,6925.07,NO_FX_RATE_FOR_DATE_CURRENCY
1020534,1846,1846,2025-03-10,JPY,9481.49,NO_FX_RATE_FOR_DATE_CURRENCY
1025064,1849,1849,2025-03-10,PLN,6927.03,NO_FX_RATE_FOR_DATE_CURRENCY
1040711,1854,1854,2025-03-10,GBP,6772.02,NO_FX_RATE_FOR_DATE_CURRENCY
1041664,1859,1859,2025-03-10,DKK,5481.26,NO_FX_RATE_FOR_DATE_CURRENCY
1021679,1860,1860,2025-03-10,CHF,5093.48,NO_FX_RATE_FOR_DATE_CURRENCY
1019250,1871,1871,2025-03-10,DKK,804.88,NO_FX_RATE_FOR_DATE_CURRENCY
1015554,1879,1879,2025-03-10,PLN,6240.89,NO_FX_RATE_FOR_DATE_CURRENCY
1044349,1881,1881,2025-03-10,ISK,9029.86,NO_FX_RATE_FOR_DATE_CURRENCY
1005968,1900,1900,2025-03-10,DKK,9998.06,NO_FX_RATE_FOR_DATE_CURRENCY
1000042,1902,1902,2025-03-10,CZK,5032.48,NO_FX_RATE_FOR_DATE_CURRENCY
1025195,1904,1904,2025-03-10,CZK,4578.35,NO_FX_RATE_FOR_DATE_CURRENCY
1034270,1904,1904,2025-03-10,GBP,804.49,NO_FX_RATE_FOR_DATE_CURRENCY
1016364,1917,1917,2025-03-10,NOK,7555.38,NO_FX_RATE_FOR_DATE_CURRENCY
1021685,1921,1921,2025-03-10,SEK,2713.43,NO_FX_RATE_FOR_DATE_CURRENCY
1018169,1927,1927,2025-03-10,DKK,112.47,NO_FX_RATE_FOR_DATE_CURRENCY
1014655,1930,1930,2025-03-10,GBP,5880.34,NO_FX_RATE_FOR_DATE_CURRENCY
1052130,1932,1932,2025-03-10,DKK,8263.77,NO_FX_RATE_FOR_DATE_CURRENCY
1033963,1933,1933,2025-03-10,ISK,2560.43,NO_FX_RATE_FOR_DATE_CURRENCY
1041154,1933,1933,2025-03-10,RON,9434.5,NO_FX_RATE_FOR_DATE_CURRENCY
1023567,1939,1939,2025-03-10,TRY,8886.75,NO_FX_RATE_FOR_DATE_CURRENCY
1010625,1940,1940,2025-03-10,TRY,8648.54,NO_FX_RATE_FOR_DATE_CURRENCY
1016162,1943,1943,2025-03-10,CZK,8450.42,NO_FX_RATE_FOR_DATE_CURRENCY
1054073,1944,1944,2025-03-10,SEK,6327.93,NO_FX_RATE_FOR_DATE_CURRENCY
1030234,1951,1951,2025-03-10,RON,1726.62,NO_FX_RATE_FOR_DATE_CURRENCY
1052602,1958,1958,2025-03-10,GBP,5392.24,NO_FX_RATE_FOR_DATE_CURRENCY
1035336,1974,1974,2025-03-10,CHF,611.21,NO_FX_RATE_FOR_DATE_CURRENCY
1007904,1992,1992,2025-03-10,NOK,8047.23,NO_FX_RATE_FOR_DATE_CURRENCY
1014401,1995,1995,2025-03-10,CZK,7822.91,NO_FX_RATE_FOR_DATE_CURRENCY
1052817,1998,1998,2025-03-10,ISK,5593.96,NO_FX_RATE_FOR_DATE_CURRENCY
1028956,2015,2015,2025-03-10,TRY,2386.68,NO_FX_RATE_FOR_DATE_CURRENCY
1031815,2019,2019,2025-03-10,HUF,788.01,NO_FX_RATE_FOR_DATE_CURRENCY
1025960,2025,2025,2025-03-10,NOK,5995.96,NO_FX_RATE_FOR_DATE_CURRENCY
1017945,2029,2029,2025-03-10,BGN,9901.95,NO_FX_RATE_FOR_DATE_CURRENCY
1017386,2036,2036,2025-03-10,AUD,3942.26,NO_FX_RATE_FOR_DATE_CURRENCY
1014398,2040,2040,2025-03-10,TRY,3977.12,NO_FX_RATE_FOR_DATE_CURRENCY
1030135,2050,2050,2025-03-10,PLN,4792.79,NO_FX_RATE_FOR_DATE_CURRENCY
1045264,2057,2057,2025-03-10,AUD,8389.12,NO_FX_RATE_FOR_DATE_CURRENCY
1026985,2062,2062,2025-03-10,CZK,9647.97,NO_FX_RATE_FOR_DATE_CURRENCY
1018252,2063,2063,2025-03-10,AUD,134.7,NO_FX_RATE_FOR_DATE_CURRENCY
1012678,2069,2069,2025-03-10,RON,6592.14,NO_FX_RATE_FOR_DATE_CURRENCY
1004470,2077,2077,2025-03-10,RON,8004.66,NO_FX_RATE_FOR_DATE_CURRENCY
1052931,2096,2096,2025-03-10,SEK,7160.53,NO_FX_RATE_FOR_DATE_CURRENCY
1003144,2097,2097,2025-03-10,RON,4386.01,NO_FX_RATE_FOR_DATE_CURRENCY
1012773,2112,2112,2025-03-10,CHF,271.05,NO_FX_RATE_FOR_DATE_CURRENCY
1002185,2114,2114,2025-03-10,CHF,6971.6,NO_FX_RATE_FOR_DATE_CURRENCY
1019773,2119,2119,2025-03-10,GBP,6090.54,NO_FX_RATE_FOR_DATE_CURRENCY
1017625,2120,2120,2025-03-10,GBP,5815.94,NO_FX_RATE_FOR_DATE_CURRENCY
1034471,2137,2137,2025-03-10,CZK,9514.18,NO_FX_RATE_FOR_DATE_CURRENCY
1008657,2142,2142,2025-03-10,TRY,7588.54,NO_FX_RATE_FOR_DATE_CURRENCY
1032056,2144,2144,2025-03-10,DKK,9225.26,NO_FX_RATE_FOR_DATE_CURRENCY
1050858,2165,2165,2025-03-10,TRY,5148.28,NO_FX_RATE_FOR_DATE_CURRENCY
1036845,2169,2169,2025-03-10,JPY,8843.11,NO_FX_RATE_FOR_DATE_CURRENCY
1049059,2169,2169,2025-03-10,PLN,5629.64,NO_FX_RATE_FOR_DATE_CURRENCY
1048961,2172,2172,2025-03-10,JPY,2835.67,NO_FX_RATE_FOR_DATE_CURRENCY
1008806,2175,2175,2025-03-10,CZK,8876.3,NO_FX_RATE_FOR_DATE_CURRENCY
1025312,2180,2180,2025-03-10,ISK,7574.29,NO_FX_RATE_FOR_DATE_CURRENCY
1035295,2180,2180,2025-03-10,SEK,5087.7,NO_FX_RATE_FOR_DATE_CURRENCY
1039213,2202,2202,2025-03-10,GBP,4228.49,NO_FX_RATE_FOR_DATE_CURRENCY
1019839,2203,2203,2025-03-10,DKK,1305.45,NO_FX_RATE_FOR_DATE_CURRENCY
1050849,2216,2216,2025-03-10,SEK,3584.0,NO_FX_RATE_FOR_DATE_CURRENCY
1034186,2225,2225,2025-03-10,TRY,148.75,NO_FX_RATE_FOR_DATE_CURRENCY
1013325,2227,2227,2025-03-10,CHF,6927.2,NO_FX_RATE_FOR_DATE_CURRENCY
1029918,2227,2227,2025-03-10,ISK,5209.39,NO_FX_RATE_FOR_DATE_CURRENCY
1048222,2240,2240,2025-03-10,BGN,9346.6,NO_FX_RATE_FOR_DATE_CURRENCY
1012065,2242,2242,2025-03-10,SEK,6804.89,NO_FX_RATE_FOR_DATE_CURRENCY
1050909,2242,2242,2025-03-10,NOK,9599.81,NO_FX_RATE_FOR_DATE_CURRENCY
1005318,2243,2243,2025-03-10,PLN,3448.07,NO_FX_RATE_FOR_DATE_CURRENCY
1017267,2252,2252,2025-03-10,JPY,9227.39,NO_FX_RATE_FOR_DATE_CURRENCY
1040112,2252,2252,2025-03-10,TRY,608.59,NO_FX_RATE_FOR_DATE_CURRENCY
1040036,2254,2254,2025-03-10,SEK,1945.95,NO_FX_RATE_FOR_DATE_CURRENCY
1015190,2262,2262,2025-03-10,RON,8172.65,NO_FX_RATE_FOR_DATE_CURRENCY
1033506,2268,2268,2025-03-10,HUF,7667.07,NO_FX_RATE_FOR_DATE_CURRENCY
1038162,2269,2269,2025-03-10,DKK,3491.94,NO_FX_RATE_FOR_DATE_CURRENCY
1008992,2305,2305,2025-03-10,CZK,5184.03,NO_FX_RATE_FOR_DATE_CURRENCY
1007318,2310,2310,2025-03-10,AUD,4510.39,NO_FX_RATE_FOR_DATE_CURRENCY
1054201,2311,2311,2025-03-10,ISK,6255.45,NO_FX_RATE_FOR_DATE_CURRENCY
1002168,2313,2313,2025-03-10,JPY,6649.11,NO_FX_RATE_FOR_DATE_CURRENCY
1021195,2315,2315,2025-03-10,HUF,8725.17,NO_FX_RATE_FOR_DATE_CURRENCY
1020156,2317,2317,2025-03-10,CHF,573.24,NO_FX_RATE_FOR_DATE_CURRENCY
1031369,2320,2320,2025-03-10,NOK,9861.26,NO_FX_RATE_FOR_DATE_CURRENCY
1002942,2323,2323,2025-03-10,ISK,9158.43,NO_FX_RATE_FOR_DATE_CURRENCY
1003878,2325,2325,2025-03-10,DKK,8717.55,NO_FX_RATE_FOR_DATE_CURRENCY
1024090,2343,2343,2025-03-10,HUF,9916.31,NO_FX_RATE_FOR_DATE_CURRENCY
1022833,2355,2355,2025-03-10,HUF,3142.14,NO_FX_RATE_FOR_DATE_CURRENCY
1007972,2368,2368,2025-03-10,BGN,104.47,NO_FX_RATE_FOR_DATE_CURRENCY
1006805,2369,2369,2025-03-10,JPY,8826.18,NO_FX_RATE_FOR_DATE_CURRENCY
1028444,2370,2370,2025-03-10,BGN,8167.11,NO_FX_RATE_FOR_DATE_CURRENCY
1042213,2377,2377,2025-03-10,AUD,4179.48,NO_FX_RATE_FOR_DATE_CURRENCY
1019954,2389,2389,2025-03-10,PLN,3069.98,NO_FX_RATE_FOR_DATE_CURRENCY
1039474,2389,2389,2025-03-10,ISK,1649.55,NO_FX_RATE_FOR_DATE_CURRENCY
1048430,2389,2389,2025-03-10,CZK,3150.42,NO_FX_RATE_FOR_DATE_CURRENCY
1011328,2393,2393,2025-03-10,TRY,3938.74,NO_FX_RATE_FOR_DATE_CURRENCY
1048812,2401,2401,2025-03-10,BGN,5595.33,NO_FX_RATE_FOR_DATE_CURRENCY
1054974,2402,2402,2025-03-10,DKK,9142.3,NO_FX_RATE_FOR_DATE_CURRENCY
1014779,2404,2404,2025-03-10,JPY,29.42,NO_FX_RATE_FOR_DATE_CURRENCY
1037464,2405,2405,2025-03-10,PLN,1285.33,NO_FX_RATE_FOR_DATE_CURRENCY
1017382,2414,2414,2025-03-10,RON,3965.48,NO_FX_RATE_FOR_DATE_CURRENCY
1021839,2416,2416,2025-03-10,PLN,7482.15,NO_FX_RATE_FOR_DATE_CURRENCY
1022099,2422,2422,2025-03-10,CHF,3497.59,NO_FX_RATE_FOR_DATE_CURRENCY
1003282,2423,2423,2025-03-10,RON,5942.92,NO_FX_RATE_FOR_DATE_CURRENCY
1033231,2426,2426,2025-03-10,RON,2115.76,NO_FX_RATE_FOR_DATE_CURRENCY
1014894,2428,2428,2025-03-10,AUD,9315.23,NO_FX_RATE_FOR_DATE_CURRENCY
1038202,2435,2435,2025-03-10,GBP,2715.22,NO_FX_RATE_FOR_DATE_CURRENCY
1051749,2465,2465,2025-03-10,AUD,9907.03,NO_FX_RATE_FOR_DATE_CURRENCY
1004514,2490,2490,2025-03-10,CZK,6157.29,NO_FX_RATE_FOR_DATE_CURRENCY
1049777,2491,2491,2025-03-10,TRY,4128.67,NO_FX_RATE_FOR_DATE_CURRENCY
1051038,2492,2492,2025-03-10,ISK,3801.55,NO_FX_RATE_FOR_DATE_CURRENCY
1019463,2501,2501,2025-03-10,HUF,729.61,NO_FX_RATE_FOR_DATE_CURRENCY
1029710,2504,2504,2025-03-10,SEK,77.2,NO_FX_RATE_FOR_DATE_CURRENCY
1054646,2504,2504,2025-03-10,TRY,8413.2,NO_FX_RATE_FOR_DATE_CURRENCY
1019893,2509,2509,2025-03-10,RON,2544.39,NO_FX_RATE_FOR_DATE_CURRENCY
1035988,2514,2514,2025-03-10,JPY,4383.87,NO_FX_RATE_FOR_DATE_CURRENCY
1024459,2518,2518,2025-03-10,CZK,7531.1,NO_FX_RATE_FOR_DATE_CURRENCY
1021822,2529,2529,2025-03-10,JPY,8271.49,NO_FX_RATE_FOR_DATE_CURRENCY
1051401,2529,2529,2025-03-10,NOK,5832.84,NO_FX_RATE_FOR_DATE_CURRENCY
1037977,2530,2530,2025-03-10,CZK,4682.98,NO_FX_RATE_FOR_DATE_CURRENCY
1040306,2537,2537,2025-03-10,JPY,3883.98,NO_FX_RATE_FOR_DATE_CURRENCY
1039791,2546,2546,2025-03-10,NOK,6434.38,NO_FX_RATE_FOR_DATE_CURRENCY
1021540,2561,2561,2025-03-10,DKK,2476.16,NO_FX_RATE_FOR_DATE_CURRENCY
1050463,2562,2562,2025-03-10,NOK,1648.65,NO_FX_RATE_FOR_DATE_CURRENCY
1019985,2563,2563,2025-03-10,AUD,8983.51,NO_FX_RATE_FOR_DATE_CURRENCY
1031581,2575,2575,2025-03-10,ISK,1304.47,NO_FX_RATE_FOR_DATE_CURRENCY
1053907,2582,2582,2025-03-10,RON,1658.6,NO_FX_RATE_FOR_DATE_CURRENCY
1021678,2586,2586,2025-03-10,BGN,103.44,NO_FX_RATE_FOR_DATE_CURRENCY
1031211,2592,2592,2025-03-10,TRY,831.61,NO_FX_RATE_FOR_DATE_CURRENCY
1043152,2609,2609,2025-03-10,RON,3557.1,NO_FX_RATE_FOR_DATE_CURRENCY
1055386,2610,2610,2025-03-10,CHF,2337.11,NO_FX_RATE_FOR_DATE_CURRENCY
1050921,2612,2612,2025-03-10,HUF,8909.26,NO_FX_RATE_FOR_DATE_CURRENCY
1033753,2614,2614,2025-03-10,DKK,8167.33,NO_FX_RATE_FOR_DATE_CURRENCY
1012388,2619,2619,2025-03-10,JPY,7841.9,NO_FX_RATE_FOR_DATE_CURRENCY
1046225,2623,2623,2025-03-10,AUD,8821.58,NO_FX_RATE_FOR_DATE_CURRENCY
1045668,2626,2626,2025-03-10,CZK,177.54,NO_FX_RATE_FOR_DATE_CURRENCY
1022237,2628,2628,2025-03-10,PLN,618.23,NO_FX_RATE_FOR_DATE_CURRENCY
1053608,2629,2629,2025-03-10,SEK,5911.83,NO_FX_RATE_FOR_DATE_CURRENCY
1012070,2631,2631,2025-03-10,JPY,1502.74,NO_FX_RATE_FOR_DATE_CURRENCY
1030034,2631,2631,2025-03-10,BGN,2559.04,NO_FX_RATE_FOR_DATE_CURRENCY
1050167,2631,2631,2025-03-10,PLN,7537.56,NO_FX_RATE_FOR_DATE_CURRENCY
1026972,2636,2636,2025-03-10,PLN,1637.89,NO_FX_RATE_FOR_DATE_CURRENCY
1035564,2636,2636,2025-03-10,NOK,3848.79,NO_FX_RATE_FOR_DATE_CURRENCY
1018435,2646,2646,2025-03-10,NOK,8912.21,NO_FX_RATE_FOR_DATE_CURRENCY
1052609,2647,2647,2025-03-10,ISK,4086.27,NO_FX_RATE_FOR_DATE_CURRENCY
1044206,2652,2652,2025-03-10,JPY,5079.06,NO_FX_RATE_FOR_DATE_CURRENCY
1037668,2661,2661,2025-03-10,RON,4986.28,NO_FX_RATE_FOR_DATE_CURRENCY
1049873,2663,2663,2025-03-10,DKK,543.79,NO_FX_RATE_FOR_DATE_CURRENCY
1007799,2664,2664,2025-03-10,HUF,9587.97,NO_FX_RATE_FOR_DATE_CURRENCY
1016859,2668,2668,2025-03-10,GBP,4169.91,NO_FX_RATE_FOR_DATE_CURRENCY
1054085,2670,2670,2025-03-10,AUD,9429.78,NO_FX_RATE_FOR_DATE_CURRENCY
1022104,2687,2687,2025-03-10,SEK,2622.21,NO_FX_RATE_FOR_DATE_CURRENCY
1039049,2687,2687,2025-03-10,CZK,3654.86,NO_FX_RATE_FOR_DATE_CURRENCY
1012139,2692,2692,2025-03-10,CZK,1395.31,NO_FX_RATE_FOR_DATE_CURRENCY
1000586,2701,2701,2025-03-10,DKK,8465.18,NO_FX_RATE_FOR_DATE_CURRENCY
1013320,2702,2702,2025-03-10,GBP,4732.29,NO_FX_RATE_FOR_DATE_CURRENCY
1028861,2703,2703,2025-03-10,AUD,5655.27,NO_FX_RATE_FOR_DATE_CURRENCY
1016687,2704,2704,2025-03-10,SEK,2400.06,NO_FX_RATE_FOR_DATE_CURRENCY
1020118,2709,2709,2025-03-10,NOK,9309.15,NO_FX_RATE_FOR_DATE_CURRENCY
1053365,2711,2711,2025-03-10,JPY,1171.27,NO_FX_RATE_FOR_DATE_CURRENCY
1053889,2730,2730,2025-03-10,GBP,4890.68,NO_FX_RATE_FOR_DATE_CURRENCY
1011462,2763,2763,2025-03-10,CZK,6040.39,NO_FX_RATE_FOR_DATE_CURRENCY
1029131,2766,2766,2025-03-10,PLN,5898.71,NO_FX_RATE_FOR_DATE_CURRENCY
1036010,2770,2770,2025-03-10,NOK,5527.5,NO_FX_RATE_FOR_DATE_CURRENCY
1012377,2773,2773,2025-03-10,JPY,5612.59,NO_FX_RATE_FOR_DATE_CURRENCY
1006557,2789,2789,2025-03-10,JPY,2335.72,NO_FX_RATE_FOR_DATE_CURRENCY
1054155,2799,2799,2025-03-10,CHF,1098.67,NO_FX_RATE_FOR_DATE_CURRENCY
1011517,2803,2803,2025-03-10,CZK,2536.99,NO_FX_RATE_FOR_DATE_CURRENCY
1034672,2806,2806,2025-03-10,SEK,6868.63,NO_FX_RATE_FOR_DATE_CURRENCY
1015036,2821,2821,2025-03-10,BGN,5711.0,NO_FX_RATE_FOR_DATE_CURRENCY
1020997,2826,2826,2025-03-10,SEK,8184.47,NO_FX_RATE_FOR_DATE_CURRENCY
1052748,2826,2826,2025-03-10,SEK,3863.08,NO_FX_RATE_FOR_DATE_CURRENCY
1003627,2833,2833,2025-03-10,HUF,194.68,NO_FX_RATE_FOR_DATE_CURRENCY
1039790,2840,2840,2025-03-10,ISK,1176.06,NO_FX_RATE_FOR_DATE_CURRENCY
1045638,2843,2843,2025-03-10,JPY,497.22,NO_FX_RATE_FOR_DATE_CURRENCY
1032213,2851,2851,2025-03-10,BGN,1668.1,NO_FX_RATE_FOR_DATE_CURRENCY
1010310,2852,2852,2025-03-10,RON,8395.84,NO_FX_RATE_FOR_DATE_CURRENCY
1052344,2860,2860,2025-03-10,DKK,880.91,NO_FX_RATE_FOR_DATE_CURRENCY
1032147,2867,2867,2025-03-10,CZK,7572.25,NO_FX_RATE_FOR_DATE_CURRENCY
1037949,2872,2872,2025-03-10,GBP,7304.25,NO_FX_RATE_FOR_DATE_CURRENCY
1021240,2879,2879,2025-03-10,BGN,2357.85,NO_FX_RATE_FOR_DATE_CURRENCY
1041764,2883,2883,2025-03-10,CZK,1050.54,NO_FX_RATE_FOR_DATE_CURRENCY
1042414,2892,2892,2025-03-10,JPY,100.79,NO_FX_RATE_FOR_DATE_CURRENCY
1044903,2901,2901,2025-03-10,GBP,2490.75,NO_FX_RATE_FOR_DATE_CURRENCY
1006498,2903,2903,2025-03-10,ISK,7240.44,NO_FX_RATE_FOR_DATE_CURRENCY
1030753,2905,2905,2025-03-10,CZK,1747.61,NO_FX_RATE_FOR_DATE_CURRENCY
1040280,2907,2907,2025-03-10,HUF,4571.25,NO_FX_RATE_FOR_DATE_CURRENCY
1030503,2921,2921,2025-03-10,AUD,1285.88,NO_FX_RATE_FOR_DATE_CURRENCY
1039508,2921,2921,2025-03-10,RON,9017.86,NO_FX_RATE_FOR_DATE_CURRENCY
1008367,2923,2923,2025-03-10,AUD,9878.12,NO_FX_RATE_FOR_DATE_CURRENCY
1032595,2928,2928,2025-03-10,AUD,7028.83,NO_FX_RATE_FOR_DATE_CURRENCY
1002159,2929,2929,2025-03-10,AUD,5151.36,NO_FX_RATE_FOR_DATE_CURRENCY
1005071,2929,2929,2025-03-10,JPY,1050.91,NO_FX_RATE_FOR_DATE_CURRENCY
1040083,2934,2934,2025-03-10,DKK,9502.3,NO_FX_RATE_FOR_DATE_CURRENCY
1051638,2934,2934,2025-03-10,AUD,3030.03,NO_FX_RATE_FOR_DATE_CURRENCY
1019794,2940,2940,2025-03-10,TRY,2741.63,NO_FX_RATE_FOR_DATE_CURRENCY
1038674,2942,2942,2025-03-10,BGN,5530.68,NO_FX_RATE_FOR_DATE_CURRENCY
1044973,2945,2945,2025-03-10,TRY,28.55,NO_FX_RATE_FOR_DATE_CURRENCY
1009997,2949,2949,2025-03-10,CHF,4497.23,NO_FX_RATE_FOR_DATE_CURRENCY
1028556,2951,2951,2025-03-10,AUD,7199.38,NO_FX_RATE_FOR_DATE_CURRENCY
1000820,2962,2962,2025-03-10,RON,3921.81,NO_FX_RATE_FOR_DATE_CURRENCY
1047448,2962,2962,2025-03-10,PLN,6889.35,NO_FX_RATE_FOR_DATE_CURRENCY
1034394,2963,2963,2025-03-10,NOK,7269.22,NO_FX_RATE_FOR_DATE_CURRENCY
1001014,2970,2970,2025-03-10,AUD,116.11,NO_FX_RATE_FOR_DATE_CURRENCY
1016520,2978,2978,2025-03-10,ISK,9252.46,NO_FX_RATE_FOR_DATE_CURRENCY
1016399,2985,2985,2025-03-10,CZK,5629.27,NO_FX_RATE_FOR_DATE_CURRENCY
1022959,2993,2993,2025-03-10,AUD,9811.15,NO_FX_RATE_FOR_DATE_CURRENCY
1027551,2998,2998,2025-03-10,RON,8341.49,NO_FX_RATE_FOR_DATE_CURRENCY
1051210,2998,2998,2025-03-10,NOK,4562.71,NO_FX_RATE_FOR_DATE_CURRENCY
1048085,2999,2999,2025-03-10,DKK,8970.44,NO_FX_RATE_FOR_DATE_CURRENCY
1026950,3020,3020,2025-03-10,CHF,4120.41,NO_FX_RATE_FOR_DATE_CURRENCY
1018052,3026,3026,2025-03-10,CZK,2896.83,NO_FX_RATE_FOR_DATE_CURRENCY
1033773,3032,3032,2025-03-10,AUD,8391.85,NO_FX_RATE_FOR_DATE_CURRENCY
1036832,3044,3044,2025-03-10,PLN,4615.11,NO_FX_RATE_FOR_DATE_CURRENCY
1051396,3052,3052,2025-03-10,ISK,5237.41,NO_FX_RATE_FOR_DATE_CURRENCY
1021247,3063,3063,2025-03-10,AUD,9311.02,NO_FX_RATE_FOR_DATE_CURRENCY
1012619,3070,3070,2025-03-10,GBP,5075.45,NO_FX_RATE_FOR_DATE_CURRENCY
1042413,3076,3076,2025-03-10,GBP,2960.62,NO_FX_RATE_FOR_DATE_CURRENCY
1016714,3086,3086,2025-03-10,JPY,4487.51,NO_FX_RATE_FOR_DATE_CURRENCY
1034440,3093,3093,2025-03-10,PLN,5902.11,NO_FX_RATE_FOR_DATE_CURRENCY
1036271,3104,3104,2025-03-10,TRY,907.23,NO_FX_RATE_FOR_DATE_CURRENCY
1045912,3108,3108,2025-03-10,PLN,3367.71,NO_FX_RATE_FOR_DATE_CURRENCY
1000681,3109,3109,2025-03-10,HUF,6260.3,NO_FX_RATE_FOR_DATE_CURRENCY
1022722,3110,3110,2025-03-10,PLN,9794.69,NO_FX_RATE_FOR_DATE_CURRENCY
1005223,3112,3112,2025-03-10,BGN,4984.04,NO_FX_RATE_FOR_DATE_CURRENCY
1015427,3114,3114,2025-03-10,NOK,6737.16,NO_FX_RATE_FOR_DATE_CURRENCY
1052043,3114,3114,2025-03-10,NOK,2614.12,NO_FX_RATE_FOR_DATE_CURRENCY
1048548,3118,3118,2025-03-10,PLN,450.03,NO_FX_RATE_FOR_DATE_CURRENCY
1001729,3123,3123,2025-03-10,TRY,8401.02,NO_FX_RATE_FOR_DATE_CURRENCY
1040401,3123,3123,2025-03-10,PLN,3544.17,NO_FX_RATE_FOR_DATE_CURRENCY
1035390,3127,3127,2025-03-10,PLN,9107.21,NO_FX_RATE_FOR_DATE_CURRENCY
1003343,3128,3128,2025-03-10,CZK,6145.7,NO_FX_RATE_FOR_DATE_CURRENCY
1040146,3134,3134,2025-03-10,DKK,4162.13,NO_FX_RATE_FOR_DATE_CURRENCY
1029311,3178,3178,2025-03-10,AUD,341.64,NO_FX_RATE_FOR_DATE_CURRENCY
1014258,3180,3180,2025-03-10,GBP,5486.86,NO_FX_RATE_FOR_DATE_CURRENCY
1038612,3184,3184,2025-03-10,AUD,6143.18,NO_FX_RATE_FOR_DATE_CURRENCY
1011965,3187,3187,2025-03-10,GBP,6561.14,NO_FX_RATE_FOR_DATE_CURRENCY
1024192,3194,3194,2025-03-10,RON,7740.36,NO_FX_RATE_FOR_DATE_CURRENCY
1020499,3200,3200,2025-03-10,AUD,2682.55,NO_FX_RATE_FOR_DATE_CURRENCY
1055259,3200,3200,2025-03-10,ISK,6337.54,NO_FX_RATE_FOR_DATE_CURRENCY
1004620,3208,3208,2025-03-10,SEK,5083.34,NO_FX_RATE_FOR_DATE_CURRENCY
1013780,3209,3209,2025-03-10,CZK,2199.18,NO_FX_RATE_FOR_DATE_CURRENCY
1025395,3219,3219,2025-03-10,PLN,3834.72,NO_FX_RATE_FOR_DATE_CURRENCY
1000334,3229,3229,2025-03-10,HUF,7951.84,NO_FX_RATE_FOR_DATE_CURRENCY
1027843,3233,3233,2025-03-10,CZK,8803.02,NO_FX_RATE_FOR_DATE_CURRENCY
1018796,3243,3243,2025-03-10,CZK,3278.7,NO_FX_RATE_FOR_DATE_CURRENCY
1008550,3261,3261,2025-03-10,BGN,2736.9,NO_FX_RATE_FOR_DATE_CURRENCY
1029150,3263,3263,2025-03-10,BGN,6378.91,NO_FX_RATE_FOR_DATE_CURRENCY
1034315,3270,3270,2025-03-10,CHF,8084.33,NO_FX_RATE_FOR_DATE_CURRENCY
1033361,3276,3276,2025-03-10,HUF,1528.98,NO_FX_RATE_FOR_DATE_CURRENCY
1032451,3286,3286,2025-03-10,HUF,2540.61,NO_FX_RATE_FOR_DATE_CURRENCY
1043177,3286,3286,2025-03-10,HUF,4550.87,NO_FX_RATE_FOR_DATE_CURRENCY
1003926,3304,3304,2025-03-10,HUF,3728.46,NO_FX_RATE_FOR_DATE_CURRENCY
1044819,3308,3308,2025-03-10,NOK,653.55,NO_FX_RATE_FOR_DATE_CURRENCY
1003281,3311,3311,2025-03-10,SEK,1565.78,NO_FX_RATE_FOR_DATE_CURRENCY
1010210,3324,3324,2025-03-10,JPY,8569.71,NO_FX_RATE_FOR_DATE_CURRENCY
1021549,3326,3326,2025-03-10,CHF,5890.34,NO_FX_RATE_FOR_DATE_CURRENCY
1023443,3331,3331,2025-03-10,AUD,4312.85,NO_FX_RATE_FOR_DATE_CURRENCY
1027872,3331,3331,2025-03-10,CZK,1657.27,NO_FX_RATE_FOR_DATE_CURRENCY
1019754,3344,3344,2025-03-10,RON,6883.7,NO_FX_RATE_FOR_DATE_CURRENCY
1037134,3346,3346,2025-03-10,GBP,9789.87,NO_FX_RATE_FOR_DATE_CURRENCY
1050341,3364,3364,2025-03-10,PLN,9494.05,NO_FX_RATE_FOR_DATE_CURRENCY
1036126,3366,3366,2025-03-10,SEK,9058.23,NO_FX_RATE_FOR_DATE_CURRENCY
1016708,3367,3367,2025-03-10,AUD,5254.09,NO_FX_RATE_FOR_DATE_CURRENCY
1037955,3376,3376,2025-03-10,ISK,764.26,NO_FX_RATE_FOR_DATE_CURRENCY
1040121,3383,3383,2025-03-10,ISK,5670.31,NO_FX_RATE_FOR_DATE_CURRENCY
1013500,3385,3385,2025-03-10,NOK,8391.86,NO_FX_RATE_FOR_DATE_CURRENCY
1001094,3389,3389,2025-03-10,AUD,1604.31,NO_FX_RATE_FOR_DATE_CURRENCY
1038068,3392,3392,2025-03-10,JPY,8832.75,NO_FX_RATE_FOR_DATE_CURRENCY
1045004,3392,3392,2025-03-10,DKK,95.57,NO_FX_RATE_FOR_DATE_CURRENCY
1038063,3393,3393,2025-03-10,PLN,8957.83,NO_FX_RATE_FOR_DATE_CURRENCY
1044275,3394,3394,2025-03-10,HUF,1812.45,NO_FX_RATE_FOR_DATE_CURRENCY
1011898,3404,3404,2025-03-10,HUF,87.83,NO_FX_RATE_FOR_DATE_CURRENCY
1001344,3417,3417,2025-03-10,BGN,4155.91,NO_FX_RATE_FOR_DATE_CURRENCY
1001220,3418,3418,2025-03-10,RON,7632.98,NO_FX_RATE_FOR_DATE_CURRENCY
