account_id,customer_id,account_opening_date,account_type
3735,3735,2013-12-24,savings
3736,3736,2022-01-15,current
3737,3737,1996-01-20,savings
3738,3738,2002-01-28,savings
3739,3739,1996-03-04,current
3740,3740,2017-01-25,current
3741,3741,2021-03-05,savings
3742,3742,2008-06-06,current
3743,3743,1998-04-05,savings
3744,3744,2022-11-01,savings
3745,3745,1999-05-10,current
3746,3746,2016-12-23,current
3747,3747,2011-03-09,current
3748,3748,1996-08-27,current
3749,3749,2010-10-14,savings
3750,3750,2024-02-26,savings
3751,3751,2021-06-24,current
3752,3752,1995-10-10,savings
3753,3753,2020-10-12,current
3754,3754,2014-06-28,savings
3755,3755,2005-12-09,current
3756,3756,2024-10-20,savings
3757,3757,2021-02-05,savings
3758,3758,2023-07-14,current
3759,3759,2003-07-08,savings
3760,3760,1999-01-22,current
3761,3761,2012-03-17,current
3762,3762,2015-07-04,savings
3763,3763,2003-10-12,savings
3764,3764,2013-02-22,savings
3765,3765,2022-03-24,current
3766,3766,2001-03-21,savings
3767,3767,2012-12-15,savings
3768,3768,2009-01-26,current
3769,3769,2021-01-09,savings
3770,3770,2000-07-07,savings
3771,3771,2022-04-23,savings
3772,3772,2023-06-05,savings
3773,3773,1998-11-09,savings
3774,3774,2023-02-15,savings
3775,3775,2004-09-14,current
3776,3776,2000-03-12,savings
3777,3777,2019-11-21,savings
3778,3778,2024-03-14,savings
3779,3779,1996-10-27,current
3780,3780,2019-06-06,current
3781,3781,2021-11-24,savings
3782,3782,2019-03-14,current
3783,3783,2014-06-06,current
3784,3784,2014-10-05,current
3785,3785,2018-11-21,savings
3786,3786,2001-08-01,current
3787,3787,1996-02-13,savings
3788,3788,1998-06-27,current
3789,3789,2023-04-05,current
3790,3790,2006-04-22,current
3791,3791,2012-03-03,savings
3792,3792,1999-01-02,savings
3793,3793,2023-01-22,current
3794,3794,2015-01-02,current
3795,3795,2016-12-21,savings
3796,3796,1995-11-20,current
3797,3797,2020-11-10,savings
3798,3798,2023-01-19,savings
3799,3799,2018-03-06,current
3800,3800,1998-10-23,current
3801,3801,1997-04-06,savings
3802,3802,2008-01-19,current
3803,3803,2001-11-27,current
3804,3804,2017-06-09,current
3805,3805,2006-11-05,savings
3806,3806,2018-03-19,savings
3807,3807,1995-08-04,savings
3808,3808,2007-01-15,savings
3809,3809,2010-07-12,savings
3810,3810,2024-05-04,savings
3811,3811,2020-09-04,savings
3812,3812,2016-01-06,savings
3813,3813,2019-04-01,savings
3814,3814,2012-04-20,savings
3815,3815,2016-08-13,current
3816,3816,2000-08-09,savings
3817,3817,2006-07-28,savings
3818,3818,2024-12-13,current
3819,3819,2019-11-09,savings
3820,3820,2001-02-01,savings
3821,3821,2011-08-26,current
3822,3822,2016-07-28,savings
3823,3823,2000-12-06,current
3824,3824,2020-09-13,savings
3825,3825,2012-04-08,savings
3826,3826,1998-12-07,current
3827,3827,1999-11-17,savings
3828,3828,2014-03-01,current
3829,3829,2000-10-05,savings
3830,3830,1998-01-03,current
3831,3831,1997-04-25,current
3832,3832,2004-08-27,savings
3833,3833,2004-02-22,savings
3834,3834,2013-02-06,savings
3835,3835,2021-08-21,current
3836,3836,2016-05-21,current
3837,3837,2012-12-14,savings
3838,3838,2016-08-09,current
3839,3839,2020-06-12,current
3840,3840,1996-04-26,current
3841,3841,1997-12-25,current
3842,3842,2021-09-09,current
3843,3843,1998-09-14,savings
3844,3844,2007-09-25,savings
3845,3845,2017-01-02,current
3846,3846,2019-05-18,savings
3847,3847,2015-08-17,current
3848,3848,2002-04-04,current
3849,3849,2018-11-09,savings
3850,3850,2008-07-09,current
3851,3851,2010-12-09,savings
3852,3852,2003-08-12,savings
3853,3853,2012-03-22,savings
3854,3854,2000-04-02,savings
3855,3855,2020-03-17,current
3856,3856,2005-07-21,current
3857,3857,1996-11-25,current
3858,3858,2024-09-17,current
3859,3859,2009-11-15,current
3860,3860,2020-04-23,savings
3861,3861,2006-09-28,current
3862,3862,1998-04-11,savings
3863,3863,2008-05-22,current
3864,3864,2012-06-15,current
3865,3865,2021-08-03,savings
3866,3866,2024-01-20,current
3867,3867,2010-07-01,current
3868,3868,2018-10-06,savings
3869,3869,2002-01-21,savings
3870,3870,2006-11-23,current
3871,3871,2018-09-17,current
3872,3872,1997-04-06,savings
3873,3873,1996-01-01,current
3874,3874,2004-10-24,savings
3875,3875,2014-08-25,savings
3876,3876,2023-03-05,current
3877,3877,1998-01-21,savings
3878,3878,2022-01-17,current
3879,3879,2016-01-04,current
3880,3880,2009-02-10,savings
3881,3881,1999-10-15,current
3882,3882,1997-07-02,current
3883,3883,2006-08-25,current
3884,3884,2010-09-18,savings
3885,3885,2023-03-22,savings
3886,3886,1999-08-09,current
3887,3887,2020-06-20,current
3888,3888,2017-03-13,savings
3889,3889,2005-08-17,savings
3890,3890,2007-01-19,current
3891,3891,1997-09-11,current
3892,3892,2001-12-11,current
3893,3893,2023-12-17,savings
3894,3894,2021-12-05,savings
3895,3895,2015-05-07,savings
3896,3896,1996-07-04,current
3897,3897,2016-06-25,savings
3898,3898,1996-05-04,current
3899,3899,1999-11-14,savings
3900,3900,2009-01-05,savings
3901,3901,1998-08-08,current
3902,3902,2023-02-24,savings
3903,3903,1995-08-05,current
3904,3904,2020-06-14,savings
3905,3905,2019-11-06,savings
3906,3906,2012-09-23,savings
3907,3907,2018-11-09,current
3908,3908,2008-06-24,savings
3909,3909,2011-04-20,savings
3910,3910,2024-02-24,current
3911,3911,2001-04-28,savings
3912,3912,2002-08-09,savings
3913,3913,2010-03-17,current
3914,3914,2011-05-28,savings
3915,3915,1995-06-13,savings
3916,3916,2022-08-23,current
3917,3917,2014-03-21,savings
3918,3918,2016-01-01,savings
3919,3919,2021-02-25,current
3920,3920,2023-07-23,savings
3921,3921,1998-03-11,savings
3922,3922,2003-01-17,savings
3923,3923,2016-06-28,current
3924,3924,1999-12-23,current
3925,3925,1996-01-01,current
3926,3926,2022-01-11,current
3927,3927,2013-02-18,savings
3928,3928,2007-03-18,savings
3929,3929,2020-05-20,current
3930,3930,2017-11-16,current
3931,3931,1996-04-09,current
3932,3932,2002-03-22,savings
3933,3933,2023-01-24,savings
3934,3934,2016-02-06,savings
3935,3935,2019-07-19,savings
3936,3936,2016-01-24,current
3937,3937,2008-12-04,savings
3938,3938,2022-03-13,savings
3939,3939,2010-10-25,current
3940,3940,2002-02-11,current
3941,3941,2001-05-16,savings
3942,3942,2008-06-24,savings
3943,3943,1997-05-21,savings
3944,3944,2010-02-21,current
3945,3945,2020-10-18,current
3946,3946,2015-01-05,current
3947,3947,2010-03-04,current
3948,3948,2018-10-13,current
3949,3949,1999-06-22,savings
3950,3950,2022-03-28,savings
3951,3951,2010-11-26,savings
3952,3952,2023-01-03,savings
3953,3953,2010-01-27,savings
3954,3954,2001-10-01,savings
3955,3955,2003-07-19,savings
3956,3956,1997-05-13,current
3957,3957,2022-11-11,savings
3958,3958,1995-04-16,current
3959,3959,2019-11-19,savings
3960,3960,2015-02-17,savings
3961,3961,2007-07-17,current
3962,3962,2016-06-16,current
3963,3963,2023-09-18,savings
3964,3964,2000-03-18,savings
3965,3965,2013-08-19,savings
3966,3966,2018-05-22,savings
3967,3967,2004-04-07,savings
3968,3968,2001-09-08,current
3969,3969,2006-09-10,current
3970,3970,2023-10-27,current
3971,3971,2001-09-05,savings
3972,3972,1999-08-19,savings
3973,3973,2024-02-04,current
3974,3974,1997-12-22,current
3975,3975,2015-09-28,savings
3976,3976,2019-03-19,savings
3977,3977,2024-05-20,savings
3978,3978,2020-07-27,savings
3979,3979,2006-06-20,savings
3980,3980,1999-10-07,current
3981,3981,2009-10-01,current
3982,3982,2007-04-18,savings
3983,3983,2023-09-25,savings
3984,3984,2024-05-15,savings
3985,3985,2024-09-21,savings
3986,3986,2006-09-20,savings
3987,3987,2022-01-03,savings
3988,3988,2011-06-24,savings
3989,3989,2021-07-01,savings
3990,3990,2002-06-12,current
3991,3991,1996-06-07,savings
3992,3992,2010-10-06,current
3993,3993,2024-09-07,current
3994,3994,2016-01-20,savings
3995,3995,1997-06-26,savings
3996,3996,2009-05-10,current
3997,3997,2000-11-06,savings
3998,3998,2015-01-22,savings
3999,3999,2021-07-14,savings
4000,4000,2020-05-21,current
4001,4001,1997-07-14,savings
4002,4002,2023-09-13,current
4003,4003,2006-10-19,savings
4004,4004,2004-05-26,savings
4005,4005,2000-02-08,current
4006,4006,2014-11-04,current
4007,4007,2024-07-27,current
4008,4008,2010-09-06,savings
4009,4009,2002-07-04,savings
4010,4010,2021-06-16,current
4011,4011,2013-12-13,current
4012,4012,2015-07-08,savings
4013,4013,2014-11-17,savings
4014,4014,2012-07-08,savings
4015,4015,2016-05-18,savings
4016,4016,2008-01-02,savings
4017,4017,1997-08-08,current
4018,4018,2001-10-17,savings
4019,4019,2009-01-21,savings
4020,4020,2006-09-03,savings
4021,4021,2008-05-22,current
4022,4022,2023-03-23,current
4023,4023,2024-02-05,savings
4024,4024,2016-08-21,savings
4025,4025,2005-07-18,current
4026,4026,2018-02-07,savings
4027,4027,2017-07-02,current
4028,4028,2001-06-04,current
4029,4029,2006-08-15,current
4030,4030,2000-08-03,savings
4031,4031,2023-07-07,current
4032,4032,1999-09-09,savings
4033,4033,1996-08-28,current
4034,4034,1999-04-02,current
4035,4035,2018-06-07,current
4036,4036,2020-10-02,current
4037,4037,1997-08-02,current
4038,4038,1997-01-28,savings
4039,4039,2003-08-04,current
4040,4040,2001-06-18,current
4041,4041,2018-03-20,savings
4042,4042,2018-01-09,savings
4043,4043,2000-12-18,current
4044,4044,2008-11-10,savings
4045,4045,2008-06-13,current
4046,4046,2005-10-03,current
4047,4047,2007-10-19,current
4048,4048,2000-03-05,savings
4049,4049,2020-07-03,current
4050,4050,1996-08-27,savings
4051,4051,2024-09-18,current
4052,4052,2015-06-06,current
4053,4053,1997-02-25,savings
4054,4054,1999-11-08,current
4055,4055,1996-12-16,current
4056,4056,2001-06-08,savings
4057,4057,2021-05-08,savings
4058,4058,2024-12-06,current
4059,4059,2015-12-06,current
4060,4060,2010-04-28,savings
4061,4061,2015-05-13,current
4062,4062,2011-09-16,current
4063,4063,2013-03-25,savings
4064,4064,2007-03-27,savings
4065,4065,2006-05-23,current
4066,4066,2016-06-03,savings
4067,4067,2003-10-21,savings
4068,4068,1996-03-02,savings
4069,4069,1995-12-22,current
4070,4070,2001-01-13,current
4071,4071,2005-11-12,savings
4072,4072,1995-11-18,savings
4073,4073,1996-04-20,current
4074,4074,2022-09-03,current
4075,4075,2011-12-13,current
4076,4076,2006-04-07,current
4077,4077,2012-11-12,savings
4078,4078,2006-07-21,savings
4079,4079,1998-04-23,current
4080,4080,1996-09-05,current
4081,4081,2012-09-27,savings
4082,4082,2012-04-08,current
4083,4083,2020-11-06,current
4084,4084,2006-09-23,savings
4085,4085,1998-08-25,savings
4086,4086,2009-10-23,current
4087,4087,2023-12-27,current
4088,4088,2010-07-13,current
4089,4089,2014-05-10,savings
4090,4090,2003-10-09,current
4091,4091,2016-09-07,savings
4092,4092,2016-05-06,current
4093,4093,2022-09-21,current
4094,4094,2013-04-10,savings
4095,4095,2023-06-19,savings
4096,4096,1998-10-05,current
4097,4097,2012-06-08,savings
4098,4098,1997-12-10,current
4099,4099,2006-02-23,savings
4100,4100,2023-05-01,savings
4101,4101,1999-05-14,current
4102,4102,2014-03-24,savings
4103,4103,2020-05-26,current
4104,4104,1998-02-23,savings
4105,4105,1997-03-05,savings
4106,4106,1995-09-18,current
4107,4107,2014-07-05,current
4108,4108,2013-01-13,savings
4109,4109,2005-10-23,current
4110,4110,2019-12-18,current
4111,4111,1996-07-08,current
4112,4112,2001-03-23,current
4113,4113,1995-05-16,savings
4114,4114,1999-07-15,current
4115,4115,2014-10-01,savings
4116,4116,1999-03-28,current
4117,4117,2018-03-02,current
4118,4118,2013-10-23,current
4119,4119,2023-09-11,current
4120,4120,1999-04-26,savings
4121,4121,1998-07-11,current
4122,4122,2006-10-13,current
4123,4123,2006-08-25,savings
4124,4124,2003-01-13,current
4125,4125,2019-07-14,current
4126,4126,2022-07-27,current
4127,4127,2014-07-07,current
4128,4128,1997-08-03,savings
4129,4129,2020-06-11,savings
4130,4130,2011-06-01,savings
4131,4131,2023-01-16,savings
4132,4132,2016-09-24,current
4133,4133,1997-09-09,current
4134,4134,2004-04-22,savings
4135,4135,2023-06-10,current
4136,4136,2018-09-17,current
4137,4137,1997-10-05,savings
4138,4138,2016-08-21,savings
4139,4139,2013-10-12,savings
4140,4140,2012-11-15,current
4141,4141,2001-11-04,current
4142,4142,2007-07-26,current
4143,4143,2006-08-20,current
4144,4144,2005-07-12,current
4145,4145,2004-11-10,current
4146,4146,2014-05-22,savings
4147,4147,2013-10-08,savings
4148,4148,2015-04-11,savings
4149,4149,1998-11-06,savings
4150,4150,2006-06-13,current
4151,4151,2023-06-15,savings
4152,4152,2014-09-22,savings
4153,4153,2015-06-02,savings
4154,4154,2018-06-28,savings
4155,4155,2022-03-24,current
4156,4156,1996-04-19,savings
4157,4157,2020-12-14,current
4158,4158,2018-10-28,savings
4159,4159,2008-05-25,current
4160,4160,2022-09-25,savings
4161,4161,2002-10-21,current
4162,4162,2020-09-04,current
4163,4163,1999-03-23,current
4164,4164,2000-09-28,savings
4165,4165,2012-05-18,savings
4166,4166,1995-11-05,savings
4167,4167,1996-12-24,current
4168,4168,2007-10-10,current
4169,4169,2017-04-27,current
4170,4170,1997-01-01,savings
4171,4171,1997-01-18,savings
4172,4172,2006-09-02,current
4173,4173,2000-11-19,savings
4174,4174,2020-12-21,current
4175,4175,2017-10-14,savings
4176,4176,2023-08-09,current
4177,4177,2007-07-16,current
4178,4178,2015-12-17,current
4179,4179,1997-10-26,savings
4180,4180,2012-06-24,savings
4181,4181,2006-05-09,current
4182,4182,1999-01-22,savings
4183,4183,1998-11-06,savings
4184,4184,2013-07-09,current
4185,4185,2021-03-18,savings
4186,4186,2006-05-04,savings
4187,4187,1996-05-03,savings
4188,4188,2008-09-18,savings
4189,4189,1999-02-16,current
4190,4190,2023-09-03,savings
4191,4191,1996-01-28,savings
4192,4192,2011-11-19,savings
4193,4193,2019-06-01,current
4194,4194,2024-04-21,current
4195,4195,2001-12-22,current
4196,4196,2013-05-01,savings
4197,4197,1999-02-14,current
4198,4198,2018-09-28,savings
4199,4199,2018-12-14,current
4200,4200,2018-08-12,current
4201,4201,2016-08-22,savings
4202,4202,2011-11-22,current
4203,4203,2005-03-17,current
4204,4204,2002-12-03,current
4205,4205,2016-05-17,current
4206,4206,1997-03-21,current
4207,4207,2004-11-04,savings
4208,4208,2014-02-17,savings
4209,4209,2021-04-16,current
4210,4210,2016-12-07,savings
4211,4211,1997-12-24,savings
4212,4212,2018-06-11,current
4213,4213,1997-01-22,current
4214,4214,1997-11-07,savings
4215,4215,2012-07-15,current
4216,4216,1998-03-14,savings
4217,4217,2014-12-10,savings
4218,4218,2023-02-24,current
4219,4219,2017-07-27,current
4220,4220,2014-11-04,savings
4221,4221,2001-02-01,savings
4222,4222,2004-01-11,current
4223,4223,2003-01-24,current
4224,4224,1996-04-26,current
4225,4225,2003-10-10,current
4226,4226,2014-09-06,current
4227,4227,2006-01-10,current
4228,4228,2007-06-03,savings
4229,4229,1995-12-12,savings
4230,4230,2011-08-02,current
4231,4231,2015-02-28,savings
4232,4232,2005-01-16,savings
4233,4233,2010-04-15,savings
4234,4234,2007-09-17,savings
4235,4235,2014-12-13,savings
4236,4236,2019-06-21,savings
4237,4237,1995-02-09,savings
4238,4238,2006-01-15,savings
4239,4239,2021-07-08,current
4240,4240,1999-06-20,current
4241,4241,2018-10-01,current
4242,4242,2022-07-26,current
4243,4243,2009-01-05,savings
4244,4244,2001-10-15,current
4245,4245,2006-01-04,current
4246,4246,2015-08-16,savings
4247,4247,2012-12-22,current
4248,4248,2011-12-25,current
4249,4249,1999-10-23,savings
4250,4250,2016-11-12,current
4251,4251,2019-08-25,current
4252,4252,2000-04-27,savings
4253,4253,1998-03-09,savings
4254,4254,1998-04-13,current
4255,4255,2022-07-07,current
4256,4256,2019-05-17,current
4257,4257,2010-07-04,savings
4258,4258,2017-02-21,current
4259,4259,2018-12-13,current
4260,4260,2005-02-05,current
4261,4261,2003-06-26,current
4262,4262,2020-07-24,savings
4263,4263,1996-03-10,savings
4264,4264,2021-08-06,current
4265,4265,2020-05-22,current
4266,4266,1999-05-02,savings
4267,4267,2000-07-16,savings
4268,4268,2013-02-20,savings
4269,4269,2007-02-13,savings
4270,4270,2008-12-06,current
4271,4271,2006-11-06,savings
4272,4272,2021-06-07,savings
4273,4273,2013-10-05,current
4274,4274,1999-11-21,current
4275,4275,1997-02-23,current
4276,4276,2015-11-02,current
4277,4277,2023-03-27,current
4278,4278,2024-09-13,current
4279,4279,2014-08-02,current
4280,4280,2014-12-23,savings
4281,4281,2014-09-07,savings
4282,4282,1995-04-27,current
4283,4283,1999-06-22,savings
4284,4284,2000-12-14,savings
4285,4285,2004-02-24,current
4286,4286,2014-02-25,savings
4287,4287,2021-01-21,savings
4288,4288,2002-02-06,savings
4289,4289,2002-08-26,savings
4290,4290,2019-10-05,current
4291,4291,2023-11-12,savings
4292,4292,2001-05-22,savings
4293,4293,1995-10-09,current
4294,4294,2004-07-28,savings
4295,4295,1999-03-14,current
4296,4296,2002-07-16,savings
4297,4297,1999-05-04,savings
4298,4298,2001-08-11,current
4299,4299,2009-03-09,current
4300,4300,2009-08-13,current
4301,4301,2017-02-28,savings
4302,4302,2008-05-11,current
4303,4303,2015-06-09,current
4304,4304,2002-11-25,savings
4305,4305,2024-06-28,current
4306,4306,2009-06-24,savings
4307,4307,2021-11-14,savings
4308,4308,2020-10-05,current
4309,4309,1999-10-06,current
4310,4310,2021-04-01,savings
4311,4311,2023-02-14,current
4312,4312,2011-02-21,savings
4313,4313,2007-04-02,current
4314,4314,2016-11-16,current
4315,4315,2007-06-14,savings
4316,4316,2018-10-05,savings
4317,4317,2011-09-21,current
4318,4318,2009-04-15,savings
4319,4319,2009-11-02,current
4320,4320,2015-04-12,current
4321,4321,2004-06-06,savings
4322,4322,2021-10-28,savings
4323,4323,2016-11-05,savings
4324,4324,2012-12-13,current
4325,4325,2000-03-24,current
4326,4326,2018-07-02,savings
4327,4327,2017-11-13,savings
4328,4328,2015-05-10,current
4329,4329,2019-03-10,current
4330,4330,1998-03-20,savings
4331,4331,2004-07-22,savings
4332,4332,2021-10-19,current
4333,4333,2005-11-28,current
4334,4334,2022-11-21,savings
4335,4335,2010-01-16,current
4336,4336,2023-11-09,current
4337,4337,1996-02-27,current
4338,4338,1997-07-03,savings
4339,4339,2022-01-17,current
4340,4340,1999-08-12,savings
4341,4341,2007-04-15,current
4342,4342,2017-04-06,current
4343,4343,2021-03-23,savings
4344,4344,2006-04-20,savings
4345,4345,2001-01-01,current
4346,4346,2008-02-13,savings
4347,4347,2018-07-25,savings
4348,4348,2011-12-13,savings
4349,4349,2009-02-05,current
4350,4350,2013-12-09,savings
4351,4351,2017-07-09,current
4352,4352,2008-06-18,savings
4353,4353,1999-08-26,savings
4354,4354,2008-04-10,current
4355,4355,2004-09-22,current
4356,4356,1996-06-05,savings
4357,4357,2023-02-12,current
4358,4358,2017-03-02,current
4359,4359,2006-03-15,savings
4360,4360,2023-07-27,savings
4361,4361,2003-12-26,current
4362,4362,2007-05-24,savings
4363,4363,2003-02-05,current
4364,4364,2004-03-04,current
4365,4365,2006-06-24,current
4366,4366,2011-10-06,savings
4367,4367,2014-09-28,current
4368,4368,2024-02-12,savings
4369,4369,2023-03-19,current
4370,4370,2001-03-25,current
4371,4371,1999-01-04,current
4372,4372,2006-11-23,savings
4373,4373,2024-06-28,savings
4374,4374,1999-11-17,current
4375,4375,2012-10-04,current
4376,4376,2017-07-14,savings
4377,4377,1997-05-02,current
4378,4378,2016-01-28,savings
4379,4379,2019-06-04,current
4380,4380,2014-06-07,current
4381,4381,2009-07-12,savings
4382,4382,2019-12-17,savings
4383,4383,2012-11-17,savings
4384,4384,2014-07-06,current
4385,4385,2004-11-09,current
4386,4386,2007-10-10,savings
4387,4387,2017-08-14,current
4388,4388,2007-01-24,current
4389,4389,2019-07-05,current
4390,4390,2011-07-21,savings
4391,4391,2022-12-02,savings
4392,4392,2020-06-18,current
4393,4393,2024-11-05,current
4394,4394,2002-01-09,current
4395,4395,2021-04-03,savings
4396,4396,2007-01-05,savings
4397,4397,1997-08-27,savings
4398,4398,2019-03-04,savings
4399,4399,2010-11-17,savings
4400,4400,1999-10-07,current
4401,4401,2016-08-26,current
4402,4402,2021-01-02,savings
4403,4403,2019-02-26,savings
4404,4404,2021-02-11,savings
4405,4405,1997-08-21,savings
4406,4406,2016-07-21,current
4407,4407,2003-03-20,current
4408,4408,2017-12-05,current
4409,4409,2016-05-02,current
4410,4410,1997-02-02,savings
4411,4411,2013-03-24,savings
4412,4412,2015-08-08,savings
4413,4413,2009-10-28,current
4414,4414,2015-10-06,current
4415,4415,1995-05-06,current
4416,4416,1996-03-08,current
4417,4417,2021-01-23,current
4418,4418,2018-03-20,savings
4419,4419,2013-10-28,current
4420,4420,1996-06-18,current
4421,4421,2012-10-18,current
4422,4422,2000-05-07,savings
4423,4423,2005-08-20,current
4424,4424,2002-11-26,current
4425,4425,2012-10-23,savings
4426,4426,2017-10-03,savings
4427,4427,2010-06-08,savings
4428,4428,2006-12-20,current
4429,4429,2020-08-24,current
4430,4430,2022-04-10,current
4431,4431,2002-01-18,current
4432,4432,2021-09-20,savings
4433,4433,1996-06-12,savings
4434,4434,2017-04-25,savings
4435,4435,2016-10-24,savings
4436,4436,2013-10-17,current
4437,4437,2014-02-01,savings
4438,4438,1996-11-19,current
4439,4439,2022-02-10,current
4440,4440,2000-12-20,savings
4441,4441,1999-06-19,current
4442,4442,2018-05-15,current
4443,4443,2023-10-20,current
4444,4444,2006-05-17,savings
4445,4445,1996-05-06,current
4446,4446,2011-03-10,current
4447,4447,2021-04-05,current
4448,4448,2001-05-28,savings
4449,4449,1999-12-26,current
4450,4450,2024-07-13,current
4451,4451,2021-06-03,current
4452,4452,1999-05-13,savings
4453,4453,2000-07-02,savings
4454,4454,2021-10-20,savings
4455,4455,1997-07-19,current
4456,4456,1999-04-03,current
4457,4457,2019-10-28,current
4458,4458,2019-03-25,current
4459,4459,2000-03-10,current
4460,4460,2017-07-08,savings
4461,4461,2016-08-10,savings
4462,4462,1998-06-08,current
4463,4463,2009-01-09,savings
4464,4464,1995-03-28,savings
4465,4465,2010-04-28,current
4466,4466,2017-08-11,current
4467,4467,2012-07-16,savings
4468,4468,2009-11-20,savings
4469,4469,2002-08-24,current
4470,4470,2005-02-16,current
4471,4471,2006-04-20,current
4472,4472,2021-03-17,savings
4473,4473,2012-03-20,savings
4474,4474,2007-11-05,current
4475,4475,1999-04-22,current
4476,4476,2023-08-10,current
4477,4477,2020-10-22,current
4478,4478,2021-08-18,current
4479,4479,2000-05-05,savings
4480,4480,2016-02-18,savings
4481,4481,2004-10-28,current
4482,4482,2001-07-03,current
4483,4483,2015-12-11,current
4484,4484,1996-02-19,savings
4485,4485,2007-05-23,current
4486,4486,2023-06-18,savings
4487,4487,1998-03-26,savings
4488,4488,2024-12-11,current
4489,4489,2000-10-16,current
4490,4490,1996-08-14,current
4491,4491,2022-07-22,current
4492,4492,2023-07-28,current
4493,4493,2003-06-04,savings
4494,4494,2006-06-15,savings
4495,4495,2006-01-18,current
4496,4496,2011-09-05,current
4497,4497,2016-01-03,current
4498,4498,2018-01-09,current
4499,4499,2002-10-19,current
4500,4500,2005-08-06,savings
4501,4501,2008-08-17,savings
4502,4502,2008-12-06,savings
4503,4503,2019-06-08,savings
4504,4504,2018-09-05,current
4505,4505,2015-07-15,current
4506,4506,2019-01-17,current
4507,4507,2010-02-18,savings
4508,4508,2016-07-13,savings
4509,4509,2004-05-13,current
4510,4510,2001-01-18,savings
4511,4511,1996-01-09,current
4512,4512,1996-07-21,current
4513,4513,2001-07-20,current
4514,4514,1995-09-20,current
4515,4515,2007-01-02,savings
4516,4516,2015-03-22,current
4517,4517,2004-01-28,current
4518,4518,2001-05-12,current
4519,4519,1998-06-24,current
4520,4520,2024-08-20,current
4521,4521,1999-06-02,savings
4522,4522,2021-10-15,current
4523,4523,2014-07-16,current
4524,4524,2013-05-11,savings
4525,4525,1999-03-04,current
4526,4526,2015-06-27,current
4527,4527,2011-01-16,current
4528,4528,1997-11-05,current
4529,4529,2003-02-20,current
4530,4530,1999-01-09,current
4531,4531,2008-05-17,current
4532,4532,2000-09-01,savings
4533,4533,2001-06-20,current
4534,4534,2017-02-16,current
4535,4535,2018-07-08,current
4536,4536,2005-08-03,savings
4537,4537,2024-04-26,current
4538,4538,2022-01-04,current
4539,4539,2004-07-04,current
4540,4540,1996-05-06,savings
4541,4541,1999-06-04,current
4542,4542,2002-08-27,savings
4543,4543,2009-02-15,savings
4544,4544,2009-09-22,current
4545,4545,2006-04-11,current
4546,4546,2022-08-17,savings
4547,4547,1998-03-22,current
4548,4548,1997-10-26,savings
4549,4549,2019-09-17,current
4550,4550,2012-05-26,savings
4551,4551,2024-04-01,savings
4552,4552,2003-10-28,current
4553,4553,2010-12-09,savings
4554,4554,2015-01-04,current
4555,4555,2016-08-23,savings
4556,4556,2024-12-22,savings
4557,4557,2008-06-06,current
4558,4558,1996-04-23,savings
4559,4559,2018-01-04,savings
4560,4560,2021-09-18,current
4561,4561,2007-02-27,savings
4562,4562,2011-02-06,savings
4563,4563,1999-06-07,savings
4564,4564,2000-04-11,savings
4565,4565,2004-10-14,savings
4566,4566,2003-07-01,current
4567,4567,2002-07-08,current
4568,4568,1997-09-15,current
4569,4569,2022-04-17,savings
4570,4570,2003-05-16,current
4571,4571,2008-06-24,savings
4572,4572,2008-01-22,current
4573,4573,2007-01-06,current
4574,4574,2002-10-10,savings
4575,4575,2005-08-24,current
4576,4576,1997-01-13,savings
4577,4577,2010-06-01,savings
4578,4578,2003-04-12,savings
4579,4579,1999-03-07,savings
4580,4580,2015-01-23,current
4581,4581,2017-03-21,savings
4582,4582,2013-10-12,savings
4583,4583,2011-07-23,savings
4584,4584,2023-05-12,savings
4585,4585,2024-01-19,current
4586,4586,2018-06-17,savings
4587,4587,2016-04-05,current
4588,4588,2023-06-03,current
4589,4589,2009-05-22,savings
4590,4590,2024-04-28,current
4591,4591,2010-04-26,savings
4592,4592,2010-09-08,savings
4593,4593,2010-02-25,savings
4594,4594,2002-07-01,current
4595,4595,2000-05-06,savings
4596,4596,2011-10-27,current
4597,4597,2002-07-25,savings
4598,4598,1996-09-14,savings
4599,4599,2021-12-20,savings
4600,4600,2002-11-07,current
4601,4601,2020-05-28,savings
4602,4602,2009-04-10,current
4603,4603,2015-02-11,savings
4604,4604,2021-03-10,current
4605,4605,2008-07-05,savings
4606,4606,2006-02-14,savings
4607,4607,2018-09-10,current
4608,4608,2008-08-28,savings
4609,4609,2019-07-05,savings
4610,4610,2000-07-01,savings
4611,4611,2015-04-21,current
4612,4612,2010-01-05,current
4613,4613,2005-03-01,current
4614,4614,1997-03-06,current
4615,4615,2010-07-11,savings
4616,4616,2019-02-07,savings
4617,4617,2009-03-14,current
4618,4618,2024-04-14,savings
4619,4619,1997-01-13,current
4620,4620,1996-01-08,savings
4621,4621,2023-08-20,current
4622,4622,2011-07-27,current
4623,4623,2011-03-11,current
4624,4624,2022-07-16,savings
4625,4625,2016-04-03,current
4626,4626,2012-08-06,current
4627,4627,2008-08-07,savings
4628,4628,2006-02-13,savings
4629,4629,2004-03-08,savings
4630,4630,1996-12-28,current
4631,4631,2008-03-26,savings
4632,4632,2004-12-24,current
4633,4633,2024-07-26,savings
4634,4634,2006-11-01,current
4635,4635,2018-02-12,current
4636,4636,1998-09-16,current
