account_id,customer_id,branch_id,account_type,account_opening_date
451,451,36,current,2004-11-03
452,452,28,current,2011-11-28
452,452,28,current,2011-11-28
453,453,27,current,2014-06-01
453,453,27,current,2014-06-01
454,454,12,current,2018-12-02
454,454,12,current,2018-12-02
455,455,74,savings,1996-04-28
455,455,74,savings,1996-04-28
456,456,26,savings,2008-02-14
456,456,26,savings,2008-02-14
457,457,93,current,2011-03-15
457,457,93,current,2011-03-15
458,458,45,current,2005-12-26
458,458,45,current,2005-12-26
459,459,6,savings,2017-08-16
459,459,6,savings,2017-08-16
460,460,89,current,1995-05-28
460,460,89,current,1995-05-28
461,461,8,current,2021-11-15
461,461,8,current,2021-11-15
462,462,75,current,2000-11-06
462,462,75,current,2000-11-06
463,463,17,savings,2016-02-13
463,463,17,savings,2016-02-13
464,464,38,savings,1995-11-09
464,464,38,savings,1995-11-09
465,465,77,savings,2021-02-23
465,465,77,savings,2021-02-23
466,466,41,savings,2024-03-20
466,466,41,savings,2024-03-20
467,467,15,current,1997-10-26
467,467,15,current,1997-10-26
468,468,83,current,2013-08-05
468,468,83,current,2013-08-05
469,469,83,savings,2000-05-11
469,469,83,savings,2000-05-11
470,470,74,savings,2013-07-13
470,470,74,savings,2013-07-13
471,471,28,savings,2011-12-24
471,471,28,savings,2011-12-24
472,472,25,current,2024-04-10
472,472,25,current,2024-04-10
473,473,79,savings,2021-04-21
473,473,79,savings,2021-04-21
474,474,35,savings,2008-05-11
474,474,35,savings,2008-05-11
475,475,80,current,2024-02-15
475,475,80,current,2024-02-15
476,476,37,current,2014-12-28
476,476,37,current,2014-12-28
477,477,27,savings,2018-10-16
477,477,27,savings,2018-10-16
478,478,5,savings,2016-02-22
478,478,5,savings,2016-02-22
479,479,59,current,2011-11-09
479,479,59,current,2011-11-09
480,480,88,current,1999-05-25
480,480,88,current,1999-05-25
481,481,66,savings,2015-08-26
481,481,66,savings,2015-08-26
482,482,99,current,2015-09-14
482,482,99,current,2015-09-14
483,483,57,savings,2001-05-27
483,483,57,savings,2001-05-27
484,484,61,savings,1996-08-10
484,484,61,savings,1996-08-10
485,485,97,current,2001-02-19
485,485,97,current,2001-02-19
486,486,96,savings,2018-08-28
486,486,96,savings,2018-08-28
487,487,60,current,2006-02-25
487,487,60,current,2006-02-25
488,488,64,current,2005-11-15
488,488,64,current,2005-11-15
489,489,32,savings,2013-11-25
489,489,32,savings,2013-11-25
490,490,16,current,2023-01-06
490,490,16,current,2023-01-06
491,491,44,current,2004-06-28
491,491,44,current,2004-06-28
492,492,87,savings,1995-05-15
492,492,87,savings,1995-05-15
493,493,90,savings,2017-12-13
493,493,90,savings,2017-12-13
494,494,69,current,1995-07-14
494,494,69,current,1995-07-14
495,495,61,savings,1996-09-06
495,495,61,savings,1996-09-06
496,496,71,savings,2007-02-22
496,496,71,savings,2007-02-22
497,497,34,current,2000-04-23
497,497,34,current,2000-04-23
498,498,74,current,2008-12-18
498,498,74,current,2008-12-18
499,499,86,savings,2014-09-26
499,499,86,savings,2014-09-26
500,500,21,current,2017-08-06
500,500,21,current,2017-08-06
501,501,19,savings,2024-10-01
501,501,19,savings,2024-10-01
502,502,52,savings,2020-07-11
502,502,52,savings,2020-07-11
503,503,42,savings,2020-10-15
503,503,42,savings,2020-10-15
504,504,39,savings,2003-10-26
504,504,39,savings,2003-10-26
505,505,45,current,1999-01-21
505,505,45,current,1999-01-21
506,506,89,current,2023-08-21
506,506,89,current,2023-08-21
507,507,13,current,2014-04-16
507,507,13,current,2014-04-16
508,508,43,current,2011-07-27
508,508,43,current,2011-07-27
509,509,83,current,2019-12-22
509,509,83,current,2019-12-22
510,510,71,savings,1996-07-13
510,510,71,savings,1996-07-13
511,511,95,savings,2020-06-28
511,511,95,savings,2020-06-28
512,512,66,savings,2012-11-04
512,512,66,savings,2012-11-04
513,513,45,current,1996-12-20
513,513,45,current,1996-12-20
514,514,4,savings,1996-10-14
514,514,4,savings,1996-10-14
515,515,1,current,2023-07-08
515,515,1,current,2023-07-08
516,516,60,current,2002-11-17
516,516,60,current,2002-11-17
517,517,50,savings,2018-01-12
517,517,50,savings,2018-01-12
518,518,87,savings,2007-02-27
518,518,87,savings,2007-02-27
519,519,47,current,2005-11-23
519,519,47,current,2005-11-23
520,520,17,current,2002-12-15
520,520,17,current,2002-12-15
521,521,86,savings,2010-08-13
521,521,86,savings,2010-08-13
522,522,35,current,2009-02-28
522,522,35,current,2009-02-28
523,523,8,savings,2008-10-25
523,523,8,savings,2008-10-25
524,524,56,savings,2008-03-08
524,524,56,savings,2008-03-08
525,525,60,current,1997-03-22
525,525,60,current,1997-03-22
526,526,55,savings,2021-06-05
526,526,55,savings,2021-06-05
527,527,7,current,2011-01-02
527,527,7,current,2011-01-02
528,528,65,current,2011-09-18
528,528,65,current,2011-09-18
529,529,25,savings,2013-03-22
529,529,25,savings,2013-03-22
530,530,24,savings,2005-11-13
530,530,24,savings,2005-11-13
531,531,97,current,2002-08-12
531,531,97,current,2002-08-12
532,532,75,savings,2008-04-21
532,532,75,savings,2008-04-21
533,533,96,current,1997-11-16
533,533,96,current,1997-11-16
534,534,93,current,1997-01-26
534,534,93,current,1997-01-26
535,535,65,savings,1995-12-19
535,535,65,savings,1995-12-19
536,536,47,savings,2022-09-25
536,536,47,savings,2022-09-25
537,537,8,savings,2007-11-17
537,537,8,savings,2007-11-17
538,538,45,savings,2002-10-21
538,538,45,savings,2002-10-21
539,539,29,savings,2018-01-02
539,539,29,savings,2018-01-02
540,540,31,savings,2024-11-10
540,540,31,savings,2024-11-10
541,541,57,current,2019-09-11
541,541,57,current,2019-09-11
542,542,99,current,1998-06-11
542,542,99,current,1998-06-11
543,543,7,current,2004-01-13
543,543,7,current,2004-01-13
544,544,31,savings,2015-04-25
544,544,31,savings,2015-04-25
545,545,60,savings,2014-05-07
545,545,60,savings,2014-05-07
546,546,56,savings,2008-09-12
546,546,56,savings,2008-09-12
547,547,32,current,2005-07-26
547,547,32,current,2005-07-26
548,548,94,savings,2001-01-22
548,548,94,savings,2001-01-22
549,549,61,savings,1998-09-07
549,549,61,savings,1998-09-07
550,550,61,savings,2022-12-25
550,550,61,savings,2022-12-25
551,551,76,current,2019-08-25
551,551,76,current,2019-08-25
552,552,99,current,2004-11-17
552,552,99,current,2004-11-17
553,553,64,current,1995-04-15
553,553,64,current,1995-04-15
554,554,10,savings,2017-12-18
554,554,10,savings,2017-12-18
555,555,26,savings,2008-04-21
555,555,26,savings,2008-04-21
556,556,69,current,1999-05-28
556,556,69,current,1999-05-28
557,557,87,current,2019-08-20
557,557,87,current,2019-08-20
558,558,73,current,2014-09-22
558,558,73,current,2014-09-22
559,559,97,savings,2007-04-03
559,559,97,savings,2007-04-03
560,560,37,savings,2005-11-15
560,560,37,savings,2005-11-15
561,561,30,current,2015-09-11
561,561,30,current,2015-09-11
562,562,97,current,1998-10-05
562,562,97,current,1998-10-05
563,563,2,savings,2017-05-22
563,563,2,savings,2017-05-22
564,564,42,current,2004-12-15
564,564,42,current,2004-12-15
565,565,68,current,2014-10-02
565,565,68,current,2014-10-02
566,566,90,current,1997-09-10
566,566,90,current,1997-09-10
567,567,94,current,2015-01-01
567,567,94,current,2015-01-01
568,568,35,savings,2016-11-12
568,568,35,savings,2016-11-12
569,569,10,savings,2008-10-05
569,569,10,savings,2008-10-05
570,570,31,savings,2020-12-02
570,570,31,savings,2020-12-02
571,571,79,current,2006-12-09
571,571,79,current,2006-12-09
572,572,85,current,2007-03-07
572,572,85,current,2007-03-07
573,573,6,savings,2005-10-15
573,573,6,savings,2005-10-15
574,574,65,current,2003-11-20
574,574,65,current,2003-11-20
575,575,74,savings,2009-08-26
575,575,74,savings,2009-08-26
576,576,2,current,2015-01-22
576,576,2,current,2015-01-22
577,577,9,current,2006-11-26
577,577,9,current,2006-11-26
578,578,81,current,2008-03-13
578,578,81,current,2008-03-13
579,579,80,savings,2024-07-28
579,579,80,savings,2024-07-28
580,580,66,savings,2016-03-07
580,580,66,savings,2016-03-07
581,581,80,current,2002-11-24
581,581,80,current,2002-11-24
582,582,99,current,1998-12-06
582,582,99,current,1998-12-06
583,583,59,savings,2016-01-21
583,583,59,savings,2016-01-21
584,584,92,savings,2017-07-17
584,584,92,savings,2017-07-17
585,585,13,savings,2005-07-24
585,585,13,savings,2005-07-24
586,586,6,current,2019-10-20
586,586,6,current,2019-10-20
587,587,25,savings,2020-02-22
587,587,25,savings,2020-02-22
588,588,63,current,2015-07-19
588,588,63,current,2015-07-19
589,589,59,savings,2016-08-22
589,589,59,savings,2016-08-22
590,590,90,current,2002-07-02
590,590,90,current,2002-07-02
591,591,46,savings,2021-05-16
591,591,46,savings,2021-05-16
592,592,15,savings,2010-07-15
592,592,15,savings,2010-07-15
593,593,66,savings,2005-02-02
593,593,66,savings,2005-02-02
594,594,86,savings,2005-03-27
594,594,86,savings,2005-03-27
595,595,42,savings,2013-05-14
595,595,42,savings,2013-05-14
596,596,92,savings,1998-01-25
596,596,92,savings,1998-01-25
597,597,17,savings,1999-11-24
597,597,17,savings,1999-11-24
598,598,23,current,2000-07-10
598,598,23,current,2000-07-10
599,599,15,current,2003-11-21
599,599,15,current,2003-11-21
600,600,38,current,2000-06-05
600,600,38,current,2000-06-05
601,601,56,savings,2016-07-15
601,601,56,savings,2016-07-15
602,602,34,current,2022-12-15
602,602,34,current,2022-12-15
603,603,94,current,1996-11-13
603,603,94,current,1996-11-13
604,604,65,current,2001-12-07
604,604,65,current,2001-12-07
605,605,80,savings,2006-02-23
605,605,80,savings,2006-02-23
606,606,89,savings,2004-04-20
606,606,89,savings,2004-04-20
607,607,87,savings,2019-03-13
607,607,87,savings,2019-03-13
608,608,97,savings,2011-04-12
608,608,97,savings,2011-04-12
609,609,34,savings,2011-06-10
609,609,34,savings,2011-06-10
610,610,73,current,2001-09-06
610,610,73,current,2001-09-06
611,611,16,current,2012-11-07
611,611,16,current,2012-11-07
612,612,50,savings,2003-04-20
612,612,50,savings,2003-04-20
613,613,69,current,2015-12-19
613,613,69,current,2015-12-19
614,614,42,current,2023-10-24
614,614,42,current,2023-10-24
615,615,62,current,2011-12-24
615,615,62,current,2011-12-24
616,616,12,current,2008-01-01
616,616,12,current,2008-01-01
617,617,69,savings,2022-07-19
617,617,69,savings,2022-07-19
618,618,87,savings,2020-09-11
618,618,87,savings,2020-09-11
619,619,72,current,2004-07-15
619,619,72,current,2004-07-15
620,620,99,savings,2006-10-12
620,620,99,savings,2006-10-12
621,621,80,current,2005-11-15
621,621,80,current,2005-11-15
622,622,84,savings,2021-06-05
622,622,84,savings,2021-06-05
623,623,28,current,1997-06-19
623,623,28,current,1997-06-19
624,624,30,savings,2014-10-18
624,624,30,savings,2014-10-18
625,625,75,current,1997-08-01
625,625,75,current,1997-08-01
626,626,50,savings,1999-11-09
626,626,50,savings,1999-11-09
627,627,17,current,2004-08-07
627,627,17,current,2004-08-07
628,628,10,current,2012-12-08
628,628,10,current,2012-12-08
629,629,88,current,2006-01-24
629,629,88,current,2006-01-24
630,630,95,current,2014-09-06
630,630,95,current,2014-09-06
631,631,11,current,2007-01-01
631,631,11,current,2007-01-01
632,632,47,savings,2018-09-16
632,632,47,savings,2018-09-16
633,633,8,savings,2022-02-03
633,633,8,savings,2022-02-03
634,634,31,current,2019-04-06
634,634,31,current,2019-04-06
635,635,37,current,1997-07-22
635,635,37,current,1997-07-22
636,636,33,savings,1996-07-23
636,636,33,savings,1996-07-23
637,637,9,current,2023-05-22
637,637,9,current,2023-05-22
638,638,46,savings,2017-04-10
638,638,46,savings,2017-04-10
639,639,3,current,2011-04-08
639,639,3,current,2011-04-08
640,640,13,savings,2010-08-07
640,640,13,savings,2010-08-07
641,641,28,current,2003-03-20
641,641,28,current,2003-03-20
642,642,52,current,2000-09-06
642,642,52,current,2000-09-06
643,643,61,current,1999-08-22
643,643,61,current,1999-08-22
644,644,24,current,2013-08-22
644,644,24,current,2013-08-22
645,645,10,current,1998-05-19
645,645,10,current,1998-05-19
646,646,42,current,2010-08-09
646,646,42,current,2010-08-09
647,647,37,savings,2009-08-17
647,647,37,savings,2009-08-17
648,648,15,current,2007-09-18
648,648,15,current,2007-09-18
649,649,28,savings,2008-12-23
649,649,28,savings,2008-12-23
650,650,37,current,2011-08-08
650,650,37,current,2011-08-08
651,651,65,savings,2013-12-09
651,651,65,savings,2013-12-09
652,652,13,current,2023-05-14
652,652,13,current,2023-05-14
653,653,59,savings,2008-09-12
653,653,59,savings,2008-09-12
654,654,68,savings,2018-05-03
654,654,68,savings,2018-05-03
655,655,56,current,2014-08-09
655,655,56,current,2014-08-09
656,656,30,current,2003-04-18
656,656,30,current,2003-04-18
657,657,64,current,1995-09-24
657,657,64,current,1995-09-24
658,658,67,current,2018-12-07
658,658,67,current,2018-12-07
659,659,20,savings,2010-11-09
659,659,20,savings,2010-11-09
660,660,99,current,2015-06-05
660,660,99,current,2015-06-05
661,661,27,current,2008-04-23
661,661,27,current,2008-04-23
662,662,12,savings,2002-09-04
662,662,12,savings,2002-09-04
663,663,41,current,2012-09-25
663,663,41,current,2012-09-25
664,664,80,current,1995-01-25
664,664,80,current,1995-01-25
665,665,96,savings,2007-06-14
665,665,96,savings,2007-06-14
666,666,51,current,2018-08-12
666,666,51,current,2018-08-12
667,667,97,current,2021-07-12
667,667,97,current,2021-07-12
668,668,80,savings,2017-08-07
668,668,80,savings,2017-08-07
669,669,29,current,1996-08-26
669,669,29,current,1996-08-26
670,670,91,current,1999-03-08
670,670,91,current,1999-03-08
671,671,95,current,2023-05-03
671,671,95,current,2023-05-03
672,672,51,savings,1995-11-11
672,672,51,savings,1995-11-11
673,673,59,current,2000-06-23
673,673,59,current,2000-06-23
674,674,88,savings,2003-12-22
674,674,88,savings,2003-12-22
675,675,31,savings,2015-05-02
675,675,31,savings,2015-05-02
676,676,9,current,1997-02-03
676,676,9,current,1997-02-03
677,677,70,savings,1997-01-02
677,677,70,savings,1997-01-02
678,678,30,current,2018-04-08
678,678,30,current,2018-04-08
679,679,90,current,2013-09-14
679,679,90,current,2013-09-14
680,680,40,current,2024-03-11
680,680,40,current,2024-03-11
681,681,7,savings,2016-12-01
681,681,7,savings,2016-12-01
682,682,72,current,2018-04-12
682,682,72,current,2018-04-12
683,683,59,savings,2014-12-25
683,683,59,savings,2014-12-25
684,684,11,savings,2007-11-05
684,684,11,savings,2007-11-05
685,685,3,savings,2015-02-03
685,685,3,savings,2015-02-03
686,686,4,current,2020-06-23
686,686,4,current,2020-06-23
687,687,97,savings,2001-11-03
687,687,97,savings,2001-11-03
688,688,20,savings,1995-08-08
688,688,20,savings,1995-08-08
689,689,5,savings,1998-10-03
689,689,5,savings,1998-10-03
690,690,34,savings,2009-12-15
690,690,34,savings,2009-12-15
691,691,14,savings,2003-10-07
691,691,14,savings,2003-10-07
692,692,13,savings,2002-01-23
692,692,13,savings,2002-01-23
693,693,61,current,2020-09-02
693,693,61,current,2020-09-02
694,694,49,savings,2012-12-25
694,694,49,savings,2012-12-25
695,695,45,current,2017-06-16
695,695,45,current,2017-06-16
696,696,53,current,2023-01-04
696,696,53,current,2023-01-04
697,697,24,current,1999-08-22
697,697,24,current,1999-08-22
698,698,94,savings,2013-03-16
698,698,94,savings,2013-03-16
699,699,63,current,2004-07-27
699,699,63,current,2004-07-27
700,700,75,current,2012-02-25
700,700,75,current,2012-02-25
701,701,9,savings,1995-10-19
701,701,9,savings,1995-10-19
702,702,63,savings,2015-05-15
702,702,63,savings,2015-05-15
703,703,56,current,2018-10-15
703,703,56,current,2018-10-15
704,704,77,current,1996-02-12
704,704,77,current,1996-02-12
705,705,77,current,2018-07-20
705,705,77,current,2018-07-20
706,706,96,savings,2006-05-04
706,706,96,savings,2006-05-04
707,707,71,savings,2002-11-16
707,707,71,savings,2002-11-16
708,708,75,savings,2008-09-04
708,708,75,savings,2008-09-04
709,709,42,current,2000-01-27
709,709,42,current,2000-01-27
710,710,1,savings,2015-06-03
710,710,1,savings,2015-06-03
711,711,64,savings,2024-11-27
711,711,64,savings,2024-11-27
712,712,92,savings,2015-10-07
712,712,92,savings,2015-10-07
713,713,72,current,2009-07-10
713,713,72,current,2009-07-10
714,714,15,savings,2007-04-16
714,714,15,savings,2007-04-16
715,715,69,current,2019-07-26
715,715,69,current,2019-07-26
716,716,22,current,2014-06-14
716,716,22,current,2014-06-14
717,717,20,savings,2020-01-23
717,717,20,savings,2020-01-23
718,718,68,savings,2014-12-25
718,718,68,savings,2014-12-25
719,719,45,savings,1996-01-22
719,719,45,savings,1996-01-22
720,720,89,current,2003-10-15
720,720,89,current,2003-10-15
721,721,80,current,2012-05-07
721,721,80,current,2012-05-07
722,722,40,current,2024-01-18
722,722,40,current,2024-01-18
723,723,46,current,2020-10-28
723,723,46,current,2020-10-28
724,724,91,savings,2014-07-15
724,724,91,savings,2014-07-15
725,725,63,savings,2023-05-13
725,725,63,savings,2023-05-13
726,726,93,current,2017-05-07
726,726,93,current,2017-05-07
727,727,12,current,2007-01-10
727,727,12,current,2007-01-10
728,728,52,current,2002-07-09
728,728,52,current,2002-07-09
729,729,7,current,1996-11-08
729,729,7,current,1996-11-08
730,730,88,savings,2003-06-15
730,730,88,savings,2003-06-15
731,731,55,savings,2018-03-21
731,731,55,savings,2018-03-21
732,732,5,savings,1999-02-03
732,732,5,savings,1999-02-03
733,733,47,savings,2006-02-03
733,733,47,savings,2006-02-03
734,734,97,current,2012-12-23
734,734,97,current,2012-12-23
735,735,38,current,1999-03-23
735,735,38,current,1999-03-23
736,736,43,savings,2017-12-14
736,736,43,savings,2017-12-14
737,737,70,savings,2009-11-27
737,737,70,savings,2009-11-27
738,738,8,savings,2007-09-09
738,738,8,savings,2007-09-09
739,739,86,savings,2020-07-22
739,739,86,savings,2020-07-22
740,740,50,savings,2002-11-24
740,740,50,savings,2002-11-24
741,741,78,savings,2007-10-25
741,741,78,savings,2007-10-25
742,742,9,current,2014-12-15
742,742,9,current,2014-12-15
743,743,13,current,2002-05-11
743,743,13,current,2002-05-11
744,744,50,savings,2006-07-09
744,744,50,savings,2006-07-09
745,745,96,savings,2008-06-10
745,745,96,savings,2008-06-10
746,746,78,current,2019-12-10
746,746,78,current,2019-12-10
747,747,35,current,2013-08-05
747,747,35,current,2013-08-05
748,748,25,savings,1999-08-23
748,748,25,savings,1999-08-23
749,749,61,current,2010-09-14
749,749,61,current,2010-09-14
750,750,31,current,2002-07-28
750,750,31,current,2002-07-28
751,751,49,current,2010-04-01
751,751,49,current,2010-04-01
752,752,43,current,2019-04-26
752,752,43,current,2019-04-26
753,753,45,current,1996-11-08
753,753,45,current,1996-11-08
754,754,84,current,2021-01-07
754,754,84,current,2021-01-07
755,755,7,current,2015-06-19
755,755,7,current,2015-06-19
756,756,74,current,1998-12-24
756,756,74,current,1998-12-24
757,757,6,current,2003-11-13
757,757,6,current,2003-11-13
758,758,89,current,1995-07-14
758,758,89,current,1995-07-14
759,759,50,savings,2006-06-01
759,759,50,savings,2006-06-01
760,760,70,savings,2018-09-05
