transaction_id;account_id;customer_id;branch_id;transaction_date;currency_code;amount_original;amount_eur
1007164;4982;4982;76;2025-03-06;BGN;6766,96;3383,48
1007216;1280;1280;87;2025-03-09;AUD;2091,97;1045,98
1007235;4221;4221;82;2025-02-13;AUD;6949,85;3474,93
1007243;713;713;72;2025-02-19;HUF;211,24;0,53
1007258;1927;1927;10;2025-01-24;TRY;9361,30;234,03
1007259;3388;3388;20;2025-02-25;ISK;2815,19;19,16
1007299;4944;4944;31;2025-02-16;BGN;6149,23;3074,62
1007302;2139;2139;31;2025-03-04;CHF;6129,49;6443,96
1007304;1295;1295;6;2025-02-18;TRY;5175,89;129,4
1007306;4333;4333;21;2025-01-05;TRY;9843,79;246,09
1007321;2584;2584;61;2025-02-18;HUF;230,60;0,58
1007326;3215;3215;76;2025-01-05;RON;6403,81;1280,76
1007334;4003;4003;63;2025-02-09;JPY;4390,92;27,55
1007386;3293;3293;85;2025-01-17;CHF;4476,19;4705,83
1007387;2498;2498;98;2025-01-17;JPY;3350,33;21,02
1007397;4292;4292;84;2025-01-24;ISK;2740,54;18,66
1007401;381;381;32;2025-01-05;GBP;4459,91;5318,98
1007409;2275;2275;31;2025-01-30;SEK;9274,51;843,14
1007418;1676;1676;70;2025-02-27;CHF;9576,77;10068,09
1007438;1744;1744;55;2025-01-02;JPY;2286,16;14,34
1007444;4323;4323;66;2025-03-04;GBP;6356,07;7580,38
1007466;4557;4557;30;2025-01-20;NOK;7540,80;628,4
1007470;264;264;47;2025-02-18;GBP;9974,38;11895,65
1007473;1870;1870;58;2025-02-25;CHF;3569,14;3752,25
1007532;1171;1171;77;2025-01-10;CZK;2336,31;93,45
1007563;2427;2427;27;2025-02-03;CHF;3146,42;3307,84
1007569;636;636;33;2025-03-02;PLN;9711,35;2427,84
1007574;799;799;87;2025-02-11;CHF;8638,85;9082,05
1007579;144;144;45;2025-01-30;AUD;3298,10;1649,05
1007596;4257;4257;78;2025-01-09;CZK;4456,61;178,26
1007625;159;159;71;2025-03-05;PLN;9624,62;2406,16
1007627;162;162;24;2025-01-10;AUD;5585,83;2792,92
1007631;4328;4328;30;2025-02-26;BGN;2535,38;1267,69
1007636;3846;3846;23;2025-02-23;HUF;1699,74;4,26
1007651;4526;4526;15;2025-01-16;CZK;488,15;19,53
1007655;2985;2985;24;2025-01-22;PLN;3160,91;790,23
1007658;608;608;97;2025-01-15;DKK;5599,44;799,92
1007678;4701;4701;1;2025-02-27;AUD;4116,32;2058,16
1007683;992;992;76;2025-01-11;CZK;7098,99;283,96
1007685;3336;3336;56;2025-03-09;CZK;415,21;16,61
1007689;1355;1355;19;2025-02-03;GBP;3770,87;4497,22
1007717;1128;1128;78;2025-01-18;NOK;5455,10;454,59
1007721;3684;3684;79;2025-02-18;AUD;6172,27;3086,14
1007759;4647;4647;90;2025-02-16;JPY;925,30;5,81
1007761;2248;2248;79;2025-02-25;CZK;1238,44;49,54
1007766;4813;4813;22;2025-02-27;TRY;6694,48;167,36
1007787;4539;4539;81;2025-02-28;BGN;4002,12;2001,06
1007791;599;599;15;2025-03-01;ISK;3396,44;23,12
1007801;1883;1883;27;2025-01-10;DKK;4731,21;675,89
1007821;2997;2997;31;2025-02-04;JPY;8624,15;54,11
1007835;4702;4702;76;2025-03-07;JPY;6235,81;39,12
1007844;2259;2259;2;2025-03-09;DKK;3891,77;555,97
1007873;2212;2212;98;2025-01-19;JPY;9234,08;57,93
1007883;1942;1942;65;2025-01-07;SEK;4140,63;376,42
1007901;4651;4651;60;2025-03-07;SEK;9802,80;891,16
1007917;2347;2347;73;2025-01-03;SEK;6544,95;595,0
1007921;1736;1736;44;2025-01-16;NOK;3411,30;284,28
1007932;4689;4689;58;2025-02-25;DKK;1139,75;162,82
1007934;3610;3610;80;2025-01-08;RON;6342,40;1268,48
1007945;2436;2436;11;2025-01-12;TRY;7970,44;199,26
1007952;305;305;23;2025-02-21;SEK;3552,41;322,95
1007955;4034;4034;2;2025-02-16;HUF;9306,03;23,3
1007989;644;644;24;2025-02-28;CZK;9996,94;399,88
1007996;4926;4926;23;2025-02-10;TRY;9008,08;225,2
1008019;2106;2106;72;2025-01-30;CHF;7278,31;7651,71
1008034;823;823;33;2025-02-27;GBP;7096,57;8463,51
1008051;485;485;97;2025-01-25;DKK;3648,12;521,16
1008057;4949;4949;33;2025-01-30;DKK;4333,34;619,05
1008065;4120;4120;2;2025-02-03;DKK;7969,92;1138,56
1008069;520;520;17;2025-01-24;SEK;7185,34;653,21
1008071;2097;2097;36;2025-02-17;BGN;2398,44;1199,22
1008074;3535;3535;49;2025-02-10;PLN;7858,49;1964,62
1008089;3196;3196;37;2025-01-26;JPY;8171,68;51,27
1008163;3929;3929;70;2025-02-25;GBP;1952,48;2328,57
1008228;267;267;68;2025-02-22;HUF;3070,94;7,69
1008242;4044;4044;14;2025-02-16;RON;3724,11;744,82
1008244;537;537;8;2025-03-03;NOK;6356,99;529,75
1008284;2197;2197;20;2025-03-05;AUD;9973,55;4986,77
1008297;2083;2083;56;2025-03-07;RON;4078,05;815,61
1008298;3254;3254;32;2025-01-04;RON;7751,65;1550,33
1008336;2733;2733;89;2025-01-07;NOK;2317,88;193,16
1008346;1292;1292;97;2025-01-12;PLN;7791,28;1947,82
1008357;1455;1455;98;2025-03-02;GBP;7392,91;8816,93
1008359;3051;3051;84;2025-01-15;GBP;4495,21;5361,08
1008370;1393;1393;63;2025-02-25;AUD;9669,21;4834,6
1008387;4003;4003;63;2025-02-24;GBP;5860,10;6988,87
1008400;3920;3920;17;2025-01-11;JPY;8615,00;54,05
1008409;906;906;78;2025-01-07;SEK;3178,55;288,96
1008414;1925;1925;82;2025-01-13;CHF;8327,14;8754,35
1008430;4654;4654;15;2025-01-09;SEK;5192,72;472,07
1008438;4635;4635;56;2025-01-23;ISK;6536,45;44,5
1008439;440;440;27;2025-01-28;SEK;8711,67;791,97
1008462;4422;4422;92;2025-02-15;SEK;2163,59;196,69
1008469;4207;4207;66;2025-03-10;CHF;9460,44;9945,79
1008495;2121;2121;1;2025-01-22;CHF;6774,72;7122,29
1008524;3924;3924;73;2025-03-08;SEK;3832,85;348,44
1008536;3191;3191;51;2025-01-22;JPY;3896,64;24,45
1008582;1143;1143;8;2025-01-26;AUD;9769,61;4884,81
1008615;2893;2893;84;2025-02-13;TRY;4814,62;120,37
1008700;1630;1630;97;2025-02-27;JPY;3693,50;23,17
1008705;3223;3223;81;2025-01-06;BGN;5572,36;2786,18
1008752;4437;4437;90;2025-03-06;CHF;6514,61;6848,83
1008774;541;541;57;2025-01-29;BGN;2805,09;1402,55
1008801;732;732;5;2025-01-23;AUD;6708,00;3354,0
1008854;2777;2777;1;2025-02-12;TRY;2237,39;55,93
1008880;2935;2935;45;2025-02-20;DKK;3682,02;526,0
1008897;139;139;93;2025-03-09;NOK;7973,43;664,45
1008913;840;840;28;2025-03-08;RON;6291,37;1258,27
1008946;1224;1224;62;2025-01-11;HUF;1729,70;4,33
1008947;3512;3512;72;2025-02-19;PLN;5059,53;1264,88
1008955;235;235;22;2025-02-02;JPY;2316,60;14,53
1008960;4478;4478;6;2025-03-07;JPY;1457,93;9,15
1008989;3427;3427;41;2025-03-02;CHF;1941,71;2041,33
1008990;4941;4941;65;2025-03-09;PLN;7924,83;1981,21
1008993;1993;1993;88;2025-02-01;NOK;4649,10;387,43
1008995;3248;3248;81;2025-02-06;BGN;340,43;170,22
1009012;907;907;77;2025-02-12;PLN;4609,99;1152,5
1009014;4728;4728;67;2025-02-22;TRY;7499,43;187,49
1009032;4928;4928;15;2025-01-25;AUD;7229,65;3614,83
1009042;2409;2409;37;2025-03-03;SEK;9208,27;837,12
1009046;335;335;88;2025-02-07;BGN;7336,41;3668,21
1009057;3368;3368;79;2025-01-07;GBP;2231,54;2661,38
1009061;3175;3175;9;2025-01-12;ISK;2774,87;18,89
1009062;2815;2815;16;2025-01-10;TRY;5204,01;130,1
1009070;330;330;84;2025-03-06;BGN;4603,53;2301,77
1009082;856;856;78;2025-01-18;DKK;5799,34;828,48
1009106;630;630;95;2025-02-03;SEK;3765,09;342,28
1009111;3838;3838;63;2025-01-29;GBP;7763,29;9258,66
1009117;409;409;52;2025-01-25;AUD;8754,11;4377,06
1009190;2663;2663;78;2025-01-06;HUF;5619,53;14,07
1009191;3201;3201;40;2025-03-02;CHF;516,32;542,81
1009206;1723;1723;81;2025-03-10;JPY;174,05;1,09
1009219;2984;2984;86;2025-01-03;RON;8693,85;1738,77
1009268;657;657;64;2025-01-25;HUF;4149,68;10,39
1009274;2872;2872;90;2025-02-27;NOK;256,62;21,39
1009276;1157;1157;60;2025-03-01;NOK;7635,16;636,26
1009297;1907;1907;16;2025-02-24;GBP;4862,90;5799,59
1009359;1446;1446;12;2025-02-16;PLN;6444,89;1611,22
1009368;1761;1761;72;2025-02-13;BGN;6157,74;3078,87
1009390;2393;2393;69;2025-02-18;TRY;193,80;4,85
1009391;3479;3479;32;2025-02-17;HUF;5151,97;12,9
1009400;892;892;39;2025-03-02;BGN;9365,11;4682,56
1009402;2261;2261;92;2025-01-29;GBP;9813,67;11703,98
1009427;4814;4814;93;2025-02-06;GBP;4510,88;5379,77
1009461;619;619;72;2025-02-04;RON;9918,49;1983,7
1009472;2059;2059;65;2025-02-03;ISK;1817,91;12,38
1009485;2973;2973;50;2025-01-10;ISK;2692,91;18,33
1009495;3379;3379;1;2025-01-12;GBP;6313,11;7529,14
1009499;4756;4756;20;2025-02-13;AUD;5432,57;2716,29
1009503;4257;4257;78;2025-01-04;ISK;9445,21;64,3
1009523;976;976;61;2025-03-02;CZK;7233,64;289,35
1009547;1534;1534;48;2025-02-11;BGN;6150,10;3075,05
1009558;1562;1562;31;2025-02-28;HUF;8612,77;21,56
1009579;3124;3124;26;2025-01-09;TRY;7434,45;185,86
1009585;4292;4292;84;2025-01-25;NOK;4617,85;384,82
1009603;2600;2600;71;2025-01-29;JPY;6656,48;41,76
1009616;4571;4571;89;2025-02-21;RON;5771,67;1154,33
1009630;161;161;76;2025-03-02;GBP;9990,50;11914,87
1009642;1167;1167;30;2025-01-23;NOK;6243,37;520,28
1009647;2323;2323;27;2025-01-16;NOK;2007,31;167,28
1009655;589;589;59;2025-03-03;GBP;9723,87;11596,88
1009701;3327;3327;29;2025-03-02;HUF;7227,60;18,09
1009714;287;287;72;2025-02-26;JPY;7286,97;45,72
1009725;2165;2165;40;2025-02-25;JPY;6621,19;41,54
1009731;2318;2318;29;2025-02-25;ISK;1171,42;7,97
1009742;2900;2900;87;2025-02-18;BGN;8154,31;4077,16
1009777;3375;3375;47;2025-01-20;PLN;18,67;4,67
1009791;3456;3456;65;2025-02-13;JPY;521,34;3,27
1009825;4811;4811;53;2025-02-02;GBP;513,53;612,45
1009828;1872;1872;63;2025-02-01;BGN;8126,10;4063,05
1009829;4040;4040;86;2025-02-19;NOK;2790,78;232,57
1009831;834;834;86;2025-01-24;BGN;4110,78;2055,39
1009850;1049;1049;20;2025-02-04;AUD;2165,39;1082,7
1009868;781;781;43;2025-02-08;AUD;875,04;437,52
1009872;338;338;16;2025-02-27;RON;7398,09;1479,62
1009878;1137;1137;91;2025-01-08;GBP;5270,84;6286,11
1009900;1098;1098;95;2025-02-21;NOK;4039,06;336,59
1009933;4020;4020;42;2025-03-09;SEK;5077,31;461,57
1009938;2960;2960;57;2025-01-26;GBP;8138,19;9705,77
1009952;4834;4834;69;2025-02-11;AUD;819,80;409,9
1009963;4193;4193;78;2025-02-13;NOK;9749,94;812,5
1010016;430;430;43;2025-01-21;PLN;4248,57;1062,14
1010085;2111;2111;46;2025-02-21;GBP;5126,21;6113,62
1010093;3000;3000;45;2025-03-07;AUD;3795,46;1897,73
1010097;692;692;13;2025-02-21;SEK;8497,62;772,51
1010111;4579;4579;96;2025-02-04;NOK;275,07;22,92
1010147;2180;2180;85;2025-01-31;NOK;8067,96;672,33
1010155;736;736;43;2025-01-21;CZK;4667,59;186,7
1010188;827;827;89;2025-02-10;GBP;5381,28;6417,82
1010206;1911;1911;1;2025-01-01;NOK;130,66;10,89
1010213;781;781;43;2025-01-18;RON;4525,96;905,19
1010223;2935;2935;45;2025-03-04;JPY;496,46;3,11
1010231;1363;1363;6;2025-01-04;RON;2172,03;434,41
1010234;1703;1703;97;2025-01-18;NOK;9286,44;773,87
1010273;3088;3088;12;2025-01-20;DKK;6968,95;995,56
1010287;1288;1288;34;2025-03-09;CZK;7400,20;296,01
1010288;2934;2934;41;2025-02-18;CZK;3327,23;133,09
1010292;1475;1475;27;2025-02-27;AUD;5694,10;2847,05
1010294;2335;2335;20;2025-01-24;PLN;7356,46;1839,12
1010311;1089;1089;82;2025-02-04;CZK;3976,79;159,07
1010314;2017;2017;43;2025-01-31;RON;5670,06;1134,01
1010315;3375;3375;47;2025-03-04;TRY;4463,77;111,59
1010319;4412;4412;34;2025-03-06;CZK;8052,14;322,09
1010330;4091;4091;26;2025-02-14;CZK;6752,75;270,11
1010337;1223;1223;59;2025-01-11;ISK;2475,61;16,85
1010349;3908;3908;11;2025-02-27;TRY;681,12;17,03
1010350;3262;3262;58;2025-01-03;PLN;8247,20;2061,8
1010367;861;861;58;2025-01-18;CZK;476,41;19,06
1010369;4649;4649;63;2025-02-06;RON;8135,81;1627,16
1010393;2068;2068;91;2025-02-19;RON;3807,32;761,46
1010395;1625;1625;68;2025-01-06;JPY;7375,13;46,27
1010408;2783;2783;78;2025-02-05;BGN;3007,92;1503,96
1010410;2887;2887;56;2025-02-04;RON;253,36;50,67
1010434;4715;4715;77;2025-02-17;BGN;5905,22;2952,61
1010445;4309;4309;27;2025-01-04;HUF;2716,91;6,8
1010454;3052;3052;27;2025-01-07;NOK;1426,28;118,86
1010545;4473;4473;34;2025-01-16;TRY;5646,64;141,17
1010561;4032;4032;13;2025-01-06;RON;5306,22;1061,24
1010563;2555;2555;77;2025-03-08;AUD;3642,31;1821,16
1010587;4622;4622;64;2025-01-12;TRY;8382,68;209,57
1010630;930;930;10;2025-03-07;CZK;780,76;31,23
1010635;1464;1464;67;2025-02-03;TRY;429,94;10,75
1010638;851;851;2;2025-01-12;GBP;4732,64;5644,24
1010648;3946;3946;1;2025-01-17;PLN;8048,35;2012,09
1010656;1040;1040;24;2025-01-19;TRY;4310,77;107,77
1010658;4774;4774;15;2025-02-25;DKK;982,67;140,38
1010659;4224;4224;80;2025-02-23;HUF;6361,31;15,93
1010690;2892;2892;40;2025-02-25;GBP;2533,31;3021,28
1010729;3848;3848;75;2025-02-02;CHF;3890,85;4090,46
1010755;3011;3011;83;2025-02-27;CHF;6975,59;7333,46
1010769;607;607;87;2025-01-07;RON;646,39;129,28
1010791;1452;1452;58;2025-02-18;TRY;3048,39;76,21
1010795;87;87;90;2025-02-26;GBP;8162,40;9734,64
1010796;3058;3058;14;2025-02-10;TRY;4126,96;103,17
1010799;4619;4619;46;2025-02-05;BGN;2289,57;1144,79
1010800;4999;4999;76;2025-01-17;PLN;111,65;27,91
1010806;3405;3405;39;2025-02-19;ISK;56,99;0,39
1010807;3584;3584;53;2025-01-16;BGN;2158,50;1079,25
1010872;3029;3029;62;2025-01-06;AUD;9148,37;4574,19
1010916;2575;2575;52;2025-01-29;AUD;3926,09;1963,05
1010933;2407;2407;33;2025-01-03;ISK;5948,34;40,49
1010946;3260;3260;69;2025-01-12;HUF;6897,11;17,27
1010961;2799;2799;9;2025-03-07;CZK;2671,95;106,88
1010962;3117;3117;11;2025-02-01;NOK;3255,24;271,27
1010968;1647;1647;26;2025-02-19;AUD;1791,93;895,97
1010979;3190;3190;73;2025-02-28;RON;7516,91;1503,38
1011039;4297;4297;96;2025-02-22;AUD;3999,33;1999,67
1011043;1036;1036;9;2025-01-30;CZK;2729,54;109,18
1011044;3338;3338;53;2025-03-09;GBP;8199,69;9779,11
1011067;1781;1781;11;2025-01-26;AUD;2567,97;1283,98
1011069;1112;1112;88;2025-02-14;JPY;662,37;4,16
1011081;2232;2232;8;2025-01-18;DKK;1736,23;248,03
1011095;1887;1887;4;2025-02-27;GBP;9558,87;11400,1
1011101;2578;2578;32;2025-02-22;SEK;5548,31;504,39
1011107;2348;2348;26;2025-01-23;BGN;6304,08;3152,04
1011173;1236;1236;96;2025-03-05;CZK;3946,10;157,84
1011181;3638;3638;55;2025-01-30;RON;2194,80;438,96
1011231;712;712;92;2025-01-21;CZK;9706,72;388,27
1011246;3045;3045;38;2025-01-01;GBP;2691,22;3209,6
1011251;2801;2801;59;2025-02-27;ISK;704,74;4,8
1011261;9;9;66;2025-03-01;RON;9258,80;1851,76
1011265;2481;2481;54;2025-03-05;HUF;5336,41;13,36
1011286;4749;4749;78;2025-02-18;AUD;742,69;371,35
1011294;1087;1087;24;2025-01-11;CHF;3776,92;3970,69
1011304;3312;3312;61;2025-01-08;JPY;4067,47;25,52
1011319;4364;4364;51;2025-01-31;RON;1904,80;380,96
1011332;1349;1349;1;2025-02-12;GBP;4317,92;5149,64
1011387;2351;2351;6;2025-03-01;PLN;8395,42;2098,86
1011392;4179;4179;22;2025-03-01;NOK;5991,60;499,3
1011398;314;314;85;2025-01-06;AUD;2781,96;1390,98
1011451;2012;2012;68;2025-01-07;TRY;8930,38;223,26
1011462;2763;2763;24;2025-03-10;CZK;6040,39;241,62
1011467;346;346;15;2025-03-01;CHF;9359,23;9839,39
1011470;2178;2178;95;2025-02-23;GBP;9334,97;11133,07
1011480;1467;1467;29;2025-03-05;NOK;6036,39;503,03
1011498;4090;4090;25;2025-01-11;HUF;3492,11;8,74
1011509;240;240;35;2025-01-16;SEK;4450,94;404,63
1011536;4285;4285;44;2025-01-03;PLN;6971,89;1742,97
1011551;2445;2445;63;2025-02-10;ISK;8853,33;60,27
1011601;3050;3050;23;2025-02-11;BGN;145,38;72,69
1011618;3469;3469;99;2025-01-10;CZK;5759,65;230,39
1011627;1704;1704;22;2025-01-12;GBP;701,90;837,1
1011641;918;918;48;2025-03-09;JPY;6082,18;38,16
1011650;4225;4225;71;2025-01-01;GBP;3386,82;4039,19
1011668;1700;1700;35;2025-02-24;PLN;1365,56;341,39
1011686;2343;2343;26;2025-03-02;RON;7205,85;1441,17
1011690;1166;1166;68;2025-01-11;RON;7832,85;1566,57
1011691;2384;2384;71;2025-02-18;BGN;7491,16;3745,58
1011716;896;896;42;2025-02-15;RON;7716,13;1543,23
1011734;1856;1856;80;2025-02-22;DKK;8591,51;1227,36
1011735;221;221;45;2025-02-27;HUF;3041,39;7,61
1011747;2655;2655;18;2025-03-04;ISK;3213,47;21,88
1011770;4932;4932;90;2025-01-09;AUD;656,51;328,26
1011797;4051;4051;85;2025-02-06;JPY;2863,44;17,96
1011811;2227;2227;90;2025-01-17;RON;7562,53;1512,51
1011852;3112;3112;54;2025-03-07;ISK;7381,03;50,25
1011870;4126;4126;24;2025-03-09;DKK;4360,40;622,91
1011894;2561;2561;49;2025-01-20;TRY;2612,79;65,32
1011945;3211;3211;43;2025-02-28;DKK;4490,55;641,51
1011958;1553;1553;18;2025-02-09;CZK;8755,57;350,22
1012032;1603;1603;3;2025-02-16;SEK;5071,97;461,09
1012055;4727;4727;21;2025-02-13;HUF;7763,09;19,43
1012087;2730;2730;96;2025-01-19;CHF;4066,89;4275,54
1012113;602;602;34;2025-03-04;BGN;6849,23;3424,62
1012138;2972;2972;31;2025-01-07;HUF;9336,40;23,37
1012140;2662;2662;23;2025-02-04;DKK;3456,08;493,73
1012151;621;621;80;2025-01-12;GBP;4285,16;5110,57
1012162;4267;4267;99;2025-02-25;RON;9945,37;1989,07
1012195;3905;3905;59;2025-02-17;ISK;4446,53;30,27
1012220;3762;3762;88;2025-02-03;CZK;2995,02;119,8
1012226;3816;3816;14;2025-01-12;DKK;8047,69;1149,67
1012265;4653;4653;61;2025-03-10;DKK;9846,68;1406,67
1012271;318;318;53;2025-03-07;TRY;2413,19;60,33
1012286;4721;4721;75;2025-02-09;CHF;4711,34;4953,05
1012303;3461;3461;65;2025-03-07;JPY;6830,43;42,85
1012305;2956;2956;60;2025-03-04;ISK;4545,80;30,94
1012306;1873;1873;33;2025-02-14;SEK;9704,60;882,24
1012312;4426;4426;79;2025-01-24;GBP;9239,73;11019,49
1012324;659;659;20;2025-02-12;AUD;3013,85;1506,93
1012364;148;148;8;2025-02-16;RON;7341,57;1468,31
1012368;3120;3120;76;2025-01-30;SEK;3314,37;301,31
1012372;967;967;57;2025-02-02;PLN;3096,92;774,23
1012373;4161;4161;56;2025-01-22;CHF;2282,57;2399,67
1012386;2843;2843;40;2025-01-29;CZK;7591,20;303,65
1012396;3627;3627;53;2025-02-04;AUD;8977,46;4488,73
1012413;3893;3893;92;2025-01-19;GBP;9052,46;10796,15
1012441;4770;4770;20;2025-01-31;HUF;538,70;1,35
1012471;146;146;47;2025-02-12;CHF;3979,66;4183,83
1012489;2405;2405;37;2025-02-22;RON;1471,70;294,34
1012508;3922;3922;3;2025-01-08;CZK;4348,36;173,93
1012526;963;963;55;2025-01-12;RON;3646,86;729,37
1012546;739;739;86;2025-01-29;AUD;2081,63;1040,82
1012569;703;703;56;2025-01-06;AUD;6661,62;3330,81
1012585;2552;2552;38;2025-02-19;CZK;3216,75;128,67
1012599;3804;3804;6;2025-01-23;RON;5414,97;1082,99
1012614;4371;4371;58;2025-03-07;DKK;3669,69;524,24
1012653;4920;4920;73;2025-02-18;AUD;8027,01;4013,51
1012665;3048;3048;90;2025-01-04;JPY;2891,77;18,14
1012681;1844;1844;84;2025-02-24;AUD;5493,82;2746,91
1012686;628;628;10;2025-01-11;DKK;157,63;22,52
1012704;1956;1956;11;2025-02-23;HUF;4600,80;11,52
1012712;3883;3883;35;2025-01-15;RON;5231,81;1046,36
1012737;4817;4817;5;2025-02-21;CZK;2045,65;81,83
1012747;2437;2437;7;2025-02-28;HUF;6135,81;15,36
1012752;1209;1209;14;2025-01-28;ISK;8221,19;55,96
1012757;4446;4446;44;2025-01-02;NOK;3549,32;295,78
1012794;883;883;31;2025-02-13;CHF;3386,86;3560,62
1012822;2475;2475;58;2025-01-20;TRY;9997,14;249,93
1012827;3432;3432;55;2025-01-15;GBP;4555,66;5433,17
1012845;3493;3493;17;2025-02-13;AUD;2897,24;1448,62
1012848;2650;2650;32;2025-03-02;AUD;8113,60;4056,8
1012861;4235;4235;22;2025-01-16;JPY;6810,01;42,73
1012866;675;675;31;2025-01-21;HUF;3272,82;8,19
1012869;3330;3330;86;2025-02-25;CHF;8193,80;8614,17
1012877;456;456;26;2025-03-08;HUF;115,24;0,29
1012921;645;645;10;2025-03-08;NOK;7688,24;640,69
1012992;202;202;12;2025-02-03;HUF;8230,17;20,6
1013009;3222;3222;10;2025-01-08;PLN;863,57;215,89
1013028;4613;4613;83;2025-02-10;BGN;1305,88;652,94
1013047;2709;2709;99;2025-02-16;GBP;5450,90;6500,85
1013050;2340;2340;86;2025-01-13;BGN;2190,00;1095,0
1013051;4916;4916;97;2025-01-25;PLN;9499,58;2374,9
1013058;978;978;97;2025-01-05;RON;1852,77;370,55
1013077;2272;2272;74;2025-02-05;BGN;6153,27;3076,64
1013096;628;628;10;2025-01-22;CHF;9848,10;10353,34
1013130;2969;2969;75;2025-01-12;ISK;1347,79;9,17
1013131;210;210;82;2025-01-29;SEK;3551,91;322,9
1013142;791;791;31;2025-02-24;CZK;6088,43;243,54
1013145;4135;4135;3;2025-02-07;NOK;1067,31;88,94
1013148;200;200;86;2025-01-10;DKK;830,96;118,71
1013166;2627;2627;14;2025-01-31;HUF;2415,12;6,05
1013178;4567;4567;90;2025-01-15;HUF;3884,12;9,72
1013205;1860;1860;26;2025-02-05;DKK;9901,89;1414,56
1013224;2697;2697;3;2025-01-20;CHF;5278,80;5549,62
1013243;4973;4973;67;2025-02-24;ISK;1818,74;12,38
1013254;452;452;28;2025-02-03;ISK;4019,49;27,36
1013258;4741;4741;64;2025-02-09;NOK;4668,81;389,07
1013339;1404;1404;79;2025-02-09;DKK;7778,62;1111,23
1013342;2888;2888;5;2025-02-23;HUF;8587,08;21,5
1013363;4525;4525;61;2025-03-09;BGN;8347,90;4173,95
1013373;3613;3613;33;2025-01-13;CHF;8364,47;8793,6
1013378;4715;4715;77;2025-02-23;HUF;800,26;2,0
1013406;2677;2677;89;2025-01-12;CZK;9402,61;376,1
1013407;2745;2745;93;2025-01-11;RON;5825,25;1165,05
1013416;2627;2627;14;2025-01-16;GBP;9770,87;11652,94
1013418;120;120;69;2025-02-06;BGN;9660,47;4830,23
1013464;1555;1555;75;2025-02-04;SEK;744,00;67,64
1013477;3097;3097;27;2025-02-05;CZK;7798,75;311,95
1013496;1444;1444;84;2025-02-17;NOK;1778,76;148,23
1013540;1736;1736;44;2025-01-18;SEK;7330,76;666,43
1013549;187;187;34;2025-03-10;ISK;5070,47;34,52
1013600;4885;4885;73;2025-02-01;NOK;2678,85;223,24
1013613;1364;1364;99;2025-02-20;PLN;8598,34;2149,59
1013652;1973;1973;14;2025-01-01;NOK;8450,47;704,21
1013686;697;697;24;2025-03-01;JPY;9945,23;62,4
1013701;3232;3232;5;2025-02-22;GBP;4446,09;5302,5
1013743;1038;1038;42;2025-01-17;BGN;4483,23;2241,61
1013750;1064;1064;58;2025-01-30;CZK;106,17;4,25
1013751;2784;2784;77;2025-02-11;DKK;5342,61;763,23
1013756;2791;2791;14;2025-02-19;DKK;8823,04;1260,43
1013769;4255;4255;62;2025-03-10;CZK;2406,84;96,27
1013783;4969;4969;99;2025-03-02;DKK;692,20;98,89
1013803;4405;4405;8;2025-02-26;PLN;487,72;121,93
1013832;3473;3473;66;2025-02-03;TRY;1270,46;31,76
1013840;82;82;64;2025-02-01;HUF;3268,56;8,18
1013862;4700;4700;27;2025-01-17;AUD;6952,29;3476,15
1013877;4558;4558;65;2025-02-17;CZK;9970,92;398,84
1013914;421;421;1;2025-01-11;RON;8988,13;1797,63
1013915;2241;2241;25;2025-01-12;AUD;8898,10;4449,05
1013920;6;6;20;2025-01-28;ISK;2237,57;15,23
1013929;3500;3500;3;2025-01-18;JPY;1543,61;9,68
1013990;4904;4904;37;2025-01-14;GBP;5511,00;6572,53
1014021;4324;4324;21;2025-01-21;JPY;6655,81;41,76
1014037;3714;3714;63;2025-01-25;PLN;8192,54;2048,14
1014050;40;40;65;2025-01-20;ISK;3309,14;22,53
1014055;2877;2877;57;2025-02-18;ISK;4067,93;27,69
1014061;3259;3259;65;2025-02-26;JPY;3191,74;20,02
1014095;2589;2589;76;2025-01-11;RON;2158,95;431,79
1014136;4284;4284;61;2025-02-14;PLN;404,72;101,18
1014149;4821;4821;77;2025-01-28;CZK;3817,41;152,7
1014152;2563;2563;97;2025-01-08;BGN;3529,98;1764,99
1014188;323;323;77;2025-01-29;RON;6423,71;1284,74
1014217;331;331;38;2025-01-12;BGN;1532,57;766,29
1014232;99;99;59;2025-03-03;GBP;53,09;63,32
1014244;3101;3101;32;2025-01-04;PLN;9324,71;2331,18
1014259;3209;3209;30;2025-02-05;GBP;8358,26;9968,23
1014278;2816;2816;40;2025-01-05;ISK;1530,54;10,42
1014292;3438;3438;64;2025-02-25;RON;6234,99;1247,0
1014296;4684;4684;50;2025-01-04;TRY;499,31;12,48
1014305;285;285;71;2025-01-13;PLN;664,40;166,1
1014321;75;75;31;2025-03-07;TRY;8847,10;221,18
1014345;2691;2691;90;2025-02-08;GBP;586,13;699,03
1014352;2670;2670;97;2025-01-17;AUD;8089,37;4044,69
1014364;1470;1470;18;2025-02-16;CHF;8327,73;8754,97
1014369;1183;1183;89;2025-03-05;RON;1380,55;276,11
1014383;2280;2280;95;2025-02-11;SEK;4649,27;422,66
1014385;3550;3550;50;2025-02-26;JPY;6817,55;42,77
1014453;3129;3129;29;2025-02-25;NOK;8365,30;697,11
1014480;2325;2325;66;2025-02-21;GBP;9078,64;10827,37
