customer_id,account_id,branch_id,transaction_date,total_amount_eur,txn_count,non_eur_without_fx_rows
4169,4169,79,2025-03-10,12.65,2,0
4943,4943,79,2025-03-10,1568.94,2,0
1902,1902,80,2025-03-10,402.60,2,0
2120,2120,80,2025-03-10,13872.41,2,0
4196,4196,80,2025-03-10,627.47,2,0
1386,1386,81,2025-03-10,237.28,2,0
1723,1723,81,2025-03-10,9698.50,4,0
2426,2426,81,2025-03-10,846.30,2,0
2951,2951,81,2025-03-10,7199.38,2,0
3110,3110,81,2025-03-10,4897.35,2,0
3,3,82,2025-03-10,8432.97,2,0
168,168,82,2025-03-10,8326.93,2,0
210,210,82,2025-03-10,1120.41,2,0
4272,4272,82,2025-03-10,1030.83,2,0
4329,4329,82,2025-03-10,420.37,2,0
4521,4521,82,2025-03-10,53.56,2,0
468,468,83,2025-03-10,310.39,2,0
1217,1217,83,2025-03-10,162.19,2,0
1854,1854,83,2025-03-10,16152.89,2,0
2907,2907,83,2025-03-10,22.89,2,0
3935,3935,83,2025-03-10,403.00,2,0
4393,4393,83,2025-03-10,309.83,2,0
260,260,84,2025-03-10,385.26,2,0
999,999,84,2025-03-10,7955.77,2,0
1859,1859,84,2025-03-10,1566.07,2,0
1871,1871,84,2025-03-10,229.97,2,0
2962,2962,84,2025-03-10,5013.40,4,0
3671,3671,84,2025-03-10,3297.74,2,0
4240,4240,84,2025-03-10,6770.54,6,0
4292,4292,84,2025-03-10,45.28,2,0
4395,4395,84,2025-03-10,9858.91,2,0
794,794,85,2025-03-10,306.57,2,0
2114,2114,85,2025-03-10,14658.54,2,0
2180,2180,85,2025-03-10,1028.16,4,0
2826,2826,85,2025-03-10,2190.46,4,0
3194,3194,85,2025-03-10,3096.14,2,0
4116,4116,85,2025-03-10,21641.05,4,0
4192,4192,85,2025-03-10,948.08,4,0
4383,4383,85,2025-03-10,378.07,4,0
269,269,86,2025-03-10,4.70,2,0
797,797,86,2025-03-10,3805.96,2,0
2586,2586,86,2025-03-10,103.44,2,0
3465,3465,86,2025-03-10,37.89,2,0
3847,3847,86,2025-03-10,88.90,2,0
4418,4418,86,2025-03-10,2479.18,2,0
4641,4641,86,2025-03-10,3747.64,2,0
4780,4780,86,2025-03-10,16904.42,2,0
3625,3625,87,2025-03-10,1002.62,2,0
4522,4522,87,2025-03-10,38.22,2,0
1112,1112,88,2025-03-10,1813.60,2,0
1327,1327,88,2025-03-10,1345.34,2,0
2492,2492,88,2025-03-10,51.76,2,0
2833,2833,88,2025-03-10,0.97,2,0
3376,3376,88,2025-03-10,10.41,2,0
3855,3855,88,2025-03-10,45.37,2,0
4491,4491,88,2025-03-10,130.82,2,0
4870,4870,88,2025-03-10,298.68,2,0
1958,1958,89,2025-03-10,12861.79,2,0
2423,2423,89,2025-03-10,2377.17,2,0
2852,2852,89,2025-03-10,3358.34,2,0
3044,3044,89,2025-03-10,2307.55,2,0
4798,4798,89,2025-03-10,9328.33,2,0
4975,4975,89,2025-03-10,74.37,2,0
24,24,90,2025-03-10,1736.57,2,0
68,68,90,2025-03-10,431.43,2,0
815,815,90,2025-03-10,667.17,2,0
969,969,90,2025-03-10,495.45,2,0
2227,2227,90,2025-03-10,14636.11,4,0
2872,2872,90,2025-03-10,17422.39,2,0
2963,2963,90,2025-03-10,1211.54,2,0
3308,3308,90,2025-03-10,108.93,2,0
3331,3331,90,2025-03-10,4445.43,4,0
3896,3896,90,2025-03-10,70.40,2,0
4647,4647,90,2025-03-10,1205.43,2,0
951,951,91,2025-03-10,312.57,2,0
1197,1197,91,2025-03-10,0.26,2,0
1741,1741,91,2025-03-10,1261.19,2,0
2040,2040,91,2025-03-10,198.86,2,0
2175,2175,91,2025-03-10,710.10,2,0
2315,2315,91,2025-03-10,43.69,2,0
3742,3742,91,2025-03-10,59.03,2,0
800,800,92,2025-03-10,680.71,2,0
1047,1047,92,2025-03-10,4629.49,2,0
3020,3020,92,2025-03-10,8663.60,2,0
3178,3178,92,2025-03-10,341.64,2,0
3555,3555,92,2025-03-10,51.88,2,0
3893,3893,92,2025-03-10,831.48,2,0
4238,4238,92,2025-03-10,2173.75,2,0
4279,4279,92,2025-03-10,14584.42,2,0
772,772,93,2025-03-10,925.33,2,0
2465,2465,93,2025-03-10,9907.03,2,0
2636,2636,93,2025-03-10,1460.41,4,0
4601,4601,93,2025-03-10,567.79,2,0
4814,4814,93,2025-03-10,4392.24,2,0
447,447,94,2025-03-10,4140.06,2,0
567,567,94,2025-03-10,3657.36,4,0
805,805,94,2025-03-10,3592.42,2,0
1502,1502,94,2025-03-10,555.48,2,0
2491,2491,94,2025-03-10,206.43,2,0
2806,2806,94,2025-03-10,1248.84,2,0
3026,3026,94,2025-03-10,231.75,2,0
4394,4394,94,2025-03-10,33.58,2,0
347,347,95,2025-03-10,46.38,2,0
444,444,95,2025-03-10,91.97,2,0
1086,1086,95,2025-03-10,127.95,2,0
1126,1126,95,2025-03-10,66.72,2,0
2268,2268,95,2025-03-10,38.39,2,0
2629,2629,95,2025-03-10,1074.88,2,0
2661,2661,95,2025-03-10,1994.51,2,0
2923,2923,95,2025-03-10,9878.12,2,0
3642,3642,95,2025-03-10,3776.05,2,0
4110,4110,95,2025-03-10,2243.65,2,0
4301,4301,95,2025-03-10,3711.29,2,0
1671,1671,96,2025-03-10,2352.21,2,0
1685,1685,96,2025-03-10,3991.15,2,0
2369,2369,96,2025-03-10,110.75,2,0
2730,2730,96,2025-03-10,11665.45,2,0
2766,2766,96,2025-03-10,2949.36,2,0
3270,3270,96,2025-03-10,16998.17,2,0
3734,3734,96,2025-03-10,9.70,2,0
4109,4109,96,2025-03-10,1466.53,2,0
4723,4723,96,2025-03-10,88.84,2,0
559,559,97,2025-03-10,493.84,2,0
1125,1125,97,2025-03-10,395.90,2,0
1233,1233,97,2025-03-10,7629.66,2,0
1329,1329,97,2025-03-10,13292.28,2,0
1756,1756,97,2025-03-10,20961.48,2,0
1940,1940,97,2025-03-10,432.43,2,0
2563,2563,97,2025-03-10,8983.51,2,0
2670,2670,97,2025-03-10,9429.78,2,0
2928,2928,97,2025-03-10,7028.83,2,0
3943,3943,97,2025-03-10,624.88,2,0
4057,4057,97,2025-03-10,2428.44,2,0
4229,4229,97,2025-03-10,11.64,2,0
1813,1813,98,2025-03-10,112.14,2,0
1974,1974,98,2025-03-10,1285.13,2,0
2562,2562,98,2025-03-10,274.78,2,0
3459,3459,98,2025-03-10,27.21,2,0
4259,4259,98,2025-03-10,365.34,2,0
4499,4499,98,2025-03-10,2338.53,2,0
4940,4940,98,2025-03-10,1296.46,2,0
52,52,99,2025-03-10,8879.60,2,0
425,425,99,2025-03-10,786.51,2,0
542,542,99,2025-03-10,123.83,2,0
552,552,99,2025-03-10,552.40,2,0
939,939,99,2025-03-10,116.37,2,0
1669,1669,99,2025-03-10,59.09,2,0
2709,2709,99,2025-03-10,1551.53,2,0
4159,4159,99,2025-03-10,5379.43,2,0
343,343,1,2025-03-09,1655.36,4,0
380,380,1,2025-03-09,864.99,2,0
421,421,1,2025-03-09,15870.08,2,0
2345,2345,1,2025-03-09,8.39,2,0
2540,2540,1,2025-03-09,16824.91,2,0
2777,2777,1,2025-03-09,739.71,2,0
2950,2950,1,2025-03-09,1232.88,2,0
3007,3007,1,2025-03-09,14119.48,2,0
4119,4119,1,2025-03-09,450.14,2,0
4391,4391,1,2025-03-09,4921.56,2,0
4701,4701,1,2025-03-09,7071.89,2,0
576,576,2,2025-03-09,2757.06,2,0
2259,2259,2,2025-03-09,1111.93,2,0
3681,3681,2,2025-03-09,12343.14,2,0
3780,3780,2,2025-03-09,9612.44,2,0
29,29,3,2025-03-09,15322.69,2,0
286,286,3,2025-03-09,990.49,2,0
1952,1952,3,2025-03-09,9235.79,4,0
1994,1994,3,2025-03-09,2673.59,2,0
2609,2609,3,2025-03-09,21315.13,2,0
3339,3339,3,2025-03-09,7578.75,2,0
3532,3532,3,2025-03-09,125.28,2,0
3861,3861,3,2025-03-09,91.66,2,0
882,882,4,2025-03-09,32.52,2,0
1111,1111,4,2025-03-09,5274.25,2,0
1857,1857,4,2025-03-09,36.72,2,0
1887,1887,4,2025-03-09,1390.49,2,0
2948,2948,4,2025-03-09,7.41,2,0
2964,2964,4,2025-03-09,534.44,2,0
3303,3303,4,2025-03-09,1988.69,4,0
4273,4273,4,2025-03-09,323.70,2,0
182,182,5,2025-03-09,8.57,2,0
183,183,5,2025-03-09,151.70,2,0
732,732,5,2025-03-09,3611.39,2,0
1202,1202,5,2025-03-09,340.62,2,0
3074,3074,5,2025-03-09,7090.77,2,0
3143,3143,5,2025-03-09,262.59,2,0
4639,4639,5,2025-03-09,6564.04,2,0
358,358,6,2025-03-09,5356.05,2,0
586,586,6,2025-03-09,30.60,2,0
1102,1102,6,2025-03-09,744.07,2,0
1560,1560,6,2025-03-09,50.52,2,0
2337,2337,6,2025-03-09,2525.33,4,0
3988,3988,6,2025-03-09,16868.87,2,0
837,837,7,2025-03-09,8904.75,2,0
1211,1211,7,2025-03-09,1554.34,2,0
1579,1579,7,2025-03-09,8499.69,6,0
1808,1808,7,2025-03-09,778.82,4,0
3080,3080,7,2025-03-09,4948.83,2,0
107,107,8,2025-03-09,540.25,2,0
979,979,8,2025-03-09,12.88,2,0
1494,1494,8,2025-03-09,223.25,2,0
2301,2301,8,2025-03-09,8814.38,2,0
3476,3476,8,2025-03-09,4178.61,2,0
4405,4405,8,2025-03-09,16016.13,2,0
701,701,9,2025-03-09,11623.70,2,0
1036,1036,9,2025-03-09,3481.35,2,0
2487,2487,9,2025-03-09,284.22,2,0
3099,3099,9,2025-03-09,3826.62,2,0
4872,4872,9,2025-03-09,7250.77,2,0
569,569,10,2025-03-09,2101.98,4,0
2201,2201,10,2025-03-09,3853.28,2,0
2450,2450,10,2025-03-09,77.66,2,0
2711,2711,10,2025-03-09,459.51,2,0
3304,3304,10,2025-03-09,1173.01,2,0
3820,3820,10,2025-03-09,14819.93,2,0
4640,4640,10,2025-03-09,406.71,2,0
4843,4843,10,2025-03-09,5379.37,2,0
225,225,11,2025-03-09,8857.72,2,0
438,438,11,2025-03-09,23.66,2,0
2432,2432,11,2025-03-09,267.25,2,0
2464,2464,11,2025-03-09,7918.19,2,0
3381,3381,11,2025-03-09,1587.46,2,0
4563,4563,11,2025-03-09,569.68,4,0
4931,4931,11,2025-03-09,36.82,2,0
1483,1483,12,2025-03-09,4693.64,2,0
2230,2230,12,2025-03-09,368.73,2,0
2593,2593,12,2025-03-09,538.85,2,0
3442,3442,12,2025-03-09,12846.36,2,0
3505,3505,12,2025-03-09,48.78,2,0
3665,3665,12,2025-03-09,557.10,4,0
4660,4660,12,2025-03-09,33.69,2,0
4781,4781,12,2025-03-09,4499.55,2,0
4824,4824,12,2025-03-09,2.47,2,0
364,364,13,2025-03-09,2898.59,2,0
743,743,13,2025-03-09,2.89,2,0
1545,1545,13,2025-03-09,301.58,2,0
1606,1606,13,2025-03-09,4469.44,2,0
2006,2006,13,2025-03-09,6056.36,2,0
3600,3600,13,2025-03-09,13832.00,4,0
888,888,14,2025-03-09,39.11,2,0
1173,1173,14,2025-03-09,18777.99,2,0
1209,1209,14,2025-03-09,8099.55,2,0
1294,1294,14,2025-03-09,551.84,4,0
1573,1573,14,2025-03-09,2556.63,2,0
2627,2627,14,2025-03-09,2570.88,2,0
3058,3058,14,2025-03-09,21.80,2,0
3533,3533,14,2025-03-09,2417.05,2,0
3686,3686,14,2025-03-09,68.54,2,0
3770,3770,14,2025-03-09,4130.85,4,0
3816,3816,14,2025-03-09,17405.38,2,0
4845,4845,14,2025-03-09,6715.99,2,0
212,212,15,2025-03-09,181.88,2,0
1026,1026,15,2025-03-09,86.57,2,0
1198,1198,15,2025-03-09,11747.96,2,0
1302,1302,15,2025-03-09,3419.89,2,0
1649,1649,15,2025-03-09,227.47,2,0
2219,2219,15,2025-03-09,683.18,2,0
2976,2976,15,2025-03-09,938.02,2,0
3180,3180,15,2025-03-09,11962.53,6,0
3829,3829,15,2025-03-09,420.24,2,0
4492,4492,15,2025-03-09,19992.94,2,0
1583,1583,16,2025-03-09,514.47,2,0
4370,4370,16,2025-03-09,30.14,2,0
463,463,17,2025-03-09,15569.46,2,0
936,936,17,2025-03-09,117.81,2,0
1593,1593,17,2025-03-09,11734.45,2,0
2168,2168,17,2025-03-09,442.07,4,0
2455,2455,17,2025-03-09,2585.70,4,0
3398,3398,17,2025-03-09,1138.95,2,0
3493,3493,17,2025-03-09,372.21,2,0
4857,4857,17,2025-03-09,917.79,2,0
383,383,18,2025-03-09,2007.71,2,0
1250,1250,18,2025-03-09,133.48,2,0
2273,2273,18,2025-03-09,20024.71,2,0
3156,3156,18,2025-03-09,866.28,2,0
3757,3757,18,2025-03-09,9625.55,2,0
4687,4687,18,2025-03-09,23596.18,2,0
1048,1048,19,2025-03-09,409.03,4,0
1208,1208,19,2025-03-09,1677.00,2,0
1774,1774,19,2025-03-09,95.74,2,0
2553,2553,19,2025-03-09,8892.65,2,0
3878,3878,19,2025-03-09,869.50,2,0
4439,4439,19,2025-03-09,1367.39,2,0
4475,4475,19,2025-03-09,2849.07,2,0
4553,4553,19,2025-03-09,793.04,2,0
4849,4849,19,2025-03-09,3084.32,2,0
237,237,20,2025-03-09,129.77,2,0
1893,1893,20,2025-03-09,13434.44,2,0
1968,1968,20,2025-03-09,4804.00,2,0
3666,3666,20,2025-03-09,515.17,2,0
4623,4623,20,2025-03-09,311.60,2,0
69,69,21,2025-03-09,689.41,2,0
3776,3776,21,2025-03-09,11613.84,2,0
4066,4066,21,2025-03-09,62.58,2,0
4441,4441,21,2025-03-09,165.91,2,0
4727,4727,21,2025-03-09,599.72,2,0
4877,4877,21,2025-03-09,1361.05,2,0
4929,4929,21,2025-03-09,3619.00,4,0
340,340,22,2025-03-09,353.47,2,0
1123,1123,22,2025-03-09,14577.85,2,0
2954,2954,22,2025-03-09,1606.87,2,0
1100,1100,23,2025-03-09,119.30,2,0
1673,1673,23,2025-03-09,7168.41,2,0
2176,2176,23,2025-03-09,1100.75,2,0
3846,3846,23,2025-03-09,580.04,2,0
3938,3938,23,2025-03-09,35.36,2,0
4398,4398,23,2025-03-09,7062.67,2,0
4577,4577,23,2025-03-09,4516.50,2,0
855,855,24,2025-03-09,33.54,2,0
1040,1040,24,2025-03-09,5995.12,2,0
1087,1087,24,2025-03-09,14.96,2,0
2069,2069,24,2025-03-09,1164.55,4,0
2985,2985,24,2025-03-09,149.81,2,0
4126,4126,24,2025-03-09,1245.83,2,0
4424,4424,24,2025-03-09,138.89,2,0
4681,4681,24,2025-03-09,42.48,2,0
8,8,25,2025-03-09,869.34,2,0
169,169,25,2025-03-09,121.89,2,0
446,446,25,2025-03-09,1410.22,2,0
529,529,25,2025-03-09,3383.11,2,0
2658,2658,25,2025-03-09,1851.65,4,0
3827,3827,25,2025-03-09,165.52,2,0
4136,4136,25,2025-03-09,120.93,2,0
4164,4164,25,2025-03-09,4970.24,2,0
4615,4615,25,2025-03-09,85.12,2,0
1341,1341,26,2025-03-09,87.42,2,0
1437,1437,26,2025-03-09,65.18,2,0
1647,1647,26,2025-03-09,3634.86,2,0
1718,1718,26,2025-03-09,953.99,2,0
2138,2138,26,2025-03-09,32.49,2,0
2257,2257,26,2025-03-09,25.92,2,0
2451,2451,26,2025-03-09,749.97,2,0
2854,2854,26,2025-03-09,2838.53,2,0
3488,3488,26,2025-03-09,18.53,2,0
477,477,27,2025-03-09,9.46,2,0
831,831,27,2025-03-09,3391.83,4,0
1732,1732,27,2025-03-09,8164.56,2,0
1866,1866,27,2025-03-09,632.76,2,0
1883,1883,27,2025-03-09,693.12,4,0
2597,2597,27,2025-03-09,363.71,2,0
3052,3052,27,2025-03-09,22555.74,2,0
3396,3396,27,2025-03-09,4745.04,2,0
4309,4309,27,2025-03-09,384.46,2,0
4435,4435,27,2025-03-09,7.02,2,0
4698,4698,27,2025-03-09,18461.97,2,0
4700,4700,27,2025-03-09,2298.13,2,0
641,641,28,2025-03-09,86.85,2,0
649,649,28,2025-03-09,25.22,2,0
840,840,28,2025-03-09,592.28,2,0
952,952,28,2025-03-09,88.18,2,0
1206,1206,28,2025-03-09,537.88,2,0
2179,2179,28,2025-03-09,200.19,2,0
2411,2411,28,2025-03-09,16.28,2,0
3682,3682,28,2025-03-09,9296.44,2,0
4087,4087,28,2025-03-09,3463.49,4,0
4327,4327,28,2025-03-09,6709.41,2,0
4752,4752,28,2025-03-09,77.25,2,0
35,35,29,2025-03-09,3411.08,2,0
309,309,29,2025-03-09,1027.78,2,0
1132,1132,29,2025-03-09,2046.42,2,0
1334,1334,29,2025-03-09,10.19,2,0
2332,2332,29,2025-03-09,219.50,2,0
2400,2400,29,2025-03-09,1945.27,2,0
3647,3647,29,2025-03-09,2803.04,2,0
4189,4189,29,2025-03-09,470.28,2,0
4971,4971,29,2025-03-09,406.47,2,0
215,215,30,2025-03-09,168.38,2,0
1279,1279,30,2025-03-09,1364.47,2,0
2206,2206,30,2025-03-09,1054.46,2,0
2357,2357,30,2025-03-09,6180.49,2,0
3645,3645,30,2025-03-09,3.43,2,0
4290,4290,30,2025-03-09,7141.29,2,0
4388,4388,30,2025-03-09,804.68,2,0
4472,4472,30,2025-03-09,13525.57,4,0
4557,4557,30,2025-03-09,122.36,2,0
119,119,31,2025-03-09,18533.79,2,0
544,544,31,2025-03-09,395.95,2,0
791,791,31,2025-03-09,25.59,2,0
2972,2972,31,2025-03-09,119.04,2,0
2997,2997,31,2025-03-09,14.06,2,0
3041,3041,31,2025-03-09,4463.35,2,0
3109,3109,31,2025-03-09,1719.90,4,0
4242,4242,31,2025-03-09,322.67,2,0
4471,4471,31,2025-03-09,2178.44,2,0
4966,4966,31,2025-03-09,1647.13,2,0
101,101,32,2025-03-09,1774.54,2,0
1727,1727,32,2025-03-09,18757.82,2,0
2742,2742,32,2025-03-09,41.42,2,0
4632,4632,32,2025-03-09,111.63,2,0
4637,4637,32,2025-03-09,1983.35,2,0
4670,4670,32,2025-03-09,3369.25,2,0
4825,4825,32,2025-03-09,648.37,2,0
125,125,33,2025-03-09,1081.03,2,0
257,257,33,2025-03-09,4841.38,2,0
1610,1610,33,2025-03-09,6660.68,2,0
1687,1687,33,2025-03-09,7225.29,2,0
1768,1768,33,2025-03-09,29.74,2,0
2460,2460,33,2025-03-09,1139.19,2,0
3287,3287,33,2025-03-09,3342.75,2,0
3365,3365,33,2025-03-09,177.06,2,0
4807,4807,33,2025-03-09,9349.91,2,0
373,373,34,2025-03-09,1764.69,2,0
609,609,34,2025-03-09,19447.06,2,0
790,790,34,2025-03-09,1156.07,2,0
1019,1019,34,2025-03-09,660.68,2,0
1278,1278,34,2025-03-09,20.43,2,0
1288,1288,34,2025-03-09,592.02,2,0
2116,2116,34,2025-03-09,262.87,2,0
2706,2706,34,2025-03-09,13394.66,2,0
3891,3891,34,2025-03-09,2776.30,2,0
4412,4412,34,2025-03-09,696.40,2,0
312,312,35,2025-03-09,22.54,2,0
445,445,35,2025-03-09,20709.88,2,0
522,522,35,2025-03-09,426.50,2,0
946,946,35,2025-03-09,240.06,2,0
1335,1335,35,2025-03-09,13469.94,4,0
1867,1867,35,2025-03-09,4208.23,2,0
2665,2665,35,2025-03-09,56.63,2,0
3289,3289,35,2025-03-09,470.36,2,0
3523,3523,35,2025-03-09,31.33,2,0
362,362,36,2025-03-09,93.30,2,0
1259,1259,36,2025-03-09,16.67,2,0
1612,1612,36,2025-03-09,485.24,2,0
2191,2191,36,2025-03-09,7643.35,2,0
2220,2220,36,2025-03-09,328.16,2,0
2656,2656,36,2025-03-09,6511.15,4,0
2957,2957,36,2025-03-09,1745.45,2,0
2991,2991,36,2025-03-09,8849.77,2,0
3945,3945,36,2025-03-09,229.62,2,0
4445,4445,36,2025-03-09,244.19,2,0
410,410,37,2025-03-09,1575.58,2,0
635,635,37,2025-03-09,3341.77,4,0
817,817,37,2025-03-09,66.75,2,0
1030,1030,37,2025-03-09,447.28,2,0
1639,1639,37,2025-03-09,2717.33,4,0
2326,2326,37,2025-03-09,51.07,2,0
2646,2646,37,2025-03-09,660.04,2,0
464,464,38,2025-03-09,9176.07,2,0
735,735,38,2025-03-09,313.43,2,0
2022,2022,38,2025-03-09,31.08,2,0
1392,1392,39,2025-03-09,81.70,2,0
2867,2867,39,2025-03-09,626.12,2,0
3585,3585,39,2025-03-09,32.94,2,0
4210,4210,39,2025-03-09,27.49,2,0
4428,4428,39,2025-03-09,14.32,2,0
4729,4729,39,2025-03-09,20656.73,4,0
2843,2843,40,2025-03-09,122.82,2,0
3201,3201,40,2025-03-09,77.01,2,0
4440,4440,40,2025-03-09,5.45,2,0
4720,4720,40,2025-03-09,2311.25,2,0
36,36,41,2025-03-09,9136.35,2,0
439,439,41,2025-03-09,1659.27,2,0
2047,2047,41,2025-03-09,3307.04,2,0
2596,2596,41,2025-03-09,18108.70,2,0
3451,3451,41,2025-03-09,17073.40,2,0
3712,3712,41,2025-03-09,47.97,2,0
4037,4037,41,2025-03-09,145.17,2,0
4047,4047,41,2025-03-09,627.78,2,0
564,564,42,2025-03-09,116.78,2,0
1667,1667,42,2025-03-09,106.81,2,0
1978,1978,42,2025-03-09,226.35,2,0
2034,2034,42,2025-03-09,28416.90,4,0
2042,2042,42,2025-03-09,203.52,2,0
2354,2354,42,2025-03-09,1269.27,2,0
2413,2413,42,2025-03-09,310.95,2,0
4020,4020,42,2025-03-09,923.15,2,0
4555,4555,42,2025-03-09,1203.87,2,0
105,105,43,2025-03-09,2045.54,2,0
108,108,43,2025-03-09,17421.75,2,0
736,736,43,2025-03-09,139.60,2,0
1351,1351,43,2025-03-09,8037.09,2,0
1418,1418,43,2025-03-09,2101.86,2,0
1519,1519,43,2025-03-09,696.35,2,0
2237,2237,43,2025-03-09,2088.64,2,0
4001,4001,43,2025-03-09,7037.19,2,0
90,90,44,2025-03-09,8746.34,2,0
491,491,44,2025-03-09,3322.12,2,0
2573,2573,44,2025-03-09,1564.37,4,0
2726,2726,44,2025-03-09,40.07,2,0
2936,2936,44,2025-03-09,1474.92,2,0
3213,3213,44,2025-03-09,9.15,2,0
3418,3418,44,2025-03-09,7338.75,2,0
4299,4299,44,2025-03-09,960.15,2,0
4446,4446,44,2025-03-09,19785.92,2,0
144,144,45,2025-03-09,101.21,2,0
505,505,45,2025-03-09,105.37,2,0
761,761,45,2025-03-09,3388.79,4,0
2792,2792,45,2025-03-09,511.27,2,0
3000,3000,45,2025-03-09,6.99,2,0
246,246,46,2025-03-09,528.63,2,0
873,873,46,2025-03-09,81.00,2,0
935,935,46,2025-03-09,1336.80,2,0
1196,1196,46,2025-03-09,489.88,2,0
3687,3687,46,2025-03-09,3555.02,2,0
4335,4335,46,2025-03-09,20.02,2,0
1616,1616,47,2025-03-09,358.35,2,0
2023,2023,47,2025-03-09,598.92,2,0
2324,2324,47,2025-03-09,138.17,2,0
2696,2696,47,2025-03-09,3589.03,2,0
3114,3114,47,2025-03-09,4384.76,2,0
3375,3375,47,2025-03-09,3357.71,2,0
3636,3636,47,2025-03-09,108.84,2,0
313,313,48,2025-03-09,939.05,2,0
316,316,48,2025-03-09,686.39,2,0
918,918,48,2025-03-09,76.32,2,0
1191,1191,48,2025-03-09,635.64,2,0
1234,1234,48,2025-03-09,18930.99,2,0
1534,1534,48,2025-03-09,13500.32,2,0
2568,2568,48,2025-03-09,87.45,2,0
2688,2688,48,2025-03-09,798.64,2,0
3528,3528,48,2025-03-09,2074.99,2,0
3674,3674,48,2025-03-09,4681.56,2,0
4080,4080,48,2025-03-09,9.78,2,0
92,92,49,2025-03-09,78.99,2,0
751,751,49,2025-03-09,14927.91,2,0
2561,2561,49,2025-03-09,1556.30,2,0
3047,3047,49,2025-03-09,1297.95,4,0
3096,3096,49,2025-03-09,160.31,2,0
4753,4753,49,2025-03-09,1893.83,2,0
4805,4805,49,2025-03-09,7071.41,2,0
517,517,50,2025-03-09,48.99,2,0
1508,1508,50,2025-03-09,1069.03,2,0
3258,3258,50,2025-03-09,87.12,2,0
109,109,51,2025-03-09,1392.58,2,0
252,252,51,2025-03-09,56.51,2,0
666,666,51,2025-03-09,1267.07,2,0
1397,1397,51,2025-03-09,73.57,2,0
2820,2820,51,2025-03-09,15.10,2,0
3191,3191,51,2025-03-09,3485.08,2,0
3556,3556,51,2025-03-09,107.02,2,0
3597,3597,51,2025-03-09,2402.08,2,0
4287,4287,51,2025-03-09,1401.92,2,0
409,409,52,2025-03-09,937.40,2,0
924,924,52,2025-03-09,361.72,2,0
2575,2575,52,2025-03-09,958.04,2,0
2639,2639,52,2025-03-09,1207.51,2,0
4049,4049,52,2025-03-09,23.74,2,0
1172,1172,53,2025-03-09,9212.37,2,0
2136,2136,53,2025-03-09,12959.38,2,0
2477,2477,53,2025-03-09,3046.82,2,0
2695,2695,53,2025-03-09,1016.49,2,0
2750,2750,53,2025-03-09,1016.68,2,0
3338,3338,53,2025-03-09,19558.23,2,0
3431,3431,53,2025-03-09,4266.34,2,0
3578,3578,53,2025-03-09,19325.10,2,0
3584,3584,53,2025-03-09,5893.40,2,0
3931,3931,53,2025-03-09,301.70,2,0
4363,4363,53,2025-03-09,11.63,2,0
4460,4460,53,2025-03-09,9627.00,2,0
4671,4671,53,2025-03-09,273.98,2,0
4811,4811,53,2025-03-09,30.65,2,0
2510,2510,54,2025-03-09,175.01,2,0
2634,2634,54,2025-03-09,5241.18,2,0
2760,2760,54,2025-03-09,9726.53,2,0
3112,3112,54,2025-03-09,57.55,2,0
4611,4611,54,2025-03-09,24.50,2,0
96,96,55,2025-03-09,368.09,2,0
828,828,55,2025-03-09,1627.87,2,0
1105,1105,55,2025-03-09,494.51,2,0
2441,2441,55,2025-03-09,7512.68,2,0
3212,3212,55,2025-03-09,1264.08,2,0
3678,3678,55,2025-03-09,816.01,2,0
4134,4134,55,2025-03-09,21054.30,2,0
413,413,56,2025-03-09,25.33,2,0
546,546,56,2025-03-09,4783.88,2,0
1006,1006,56,2025-03-09,250.04,2,0
1145,1145,56,2025-03-09,4192.11,2,0
1548,1548,56,2025-03-09,178.87,2,0
1791,1791,56,2025-03-09,3291.16,2,0
2616,2616,56,2025-03-09,41.62,2,0
3336,3336,56,2025-03-09,33.22,2,0
3346,3346,56,2025-03-09,3810.63,2,0
4216,4216,56,2025-03-09,1397.58,4,0
4604,4604,56,2025-03-09,5.05,2,0
4620,4620,56,2025-03-09,7165.22,4,0
541,541,57,2025-03-09,5930.25,2,0
1803,1803,57,2025-03-09,63.46,2,0
2877,2877,57,2025-03-09,375.02,2,0
4170,4170,57,2025-03-09,1415.25,2,0
4891,4891,57,2025-03-09,1234.73,2,0
861,861,58,2025-03-09,382.92,2,0
1936,1936,58,2025-03-09,250.76,2,0
2390,2390,58,2025-03-09,7916.44,2,0
2558,2558,58,2025-03-09,6067.98,4,0
2693,2693,58,2025-03-09,434.64,2,0
2953,2953,58,2025-03-09,3187.50,2,0
3387,3387,58,2025-03-09,77.80,2,0
3704,3704,58,2025-03-09,978.40,2,0
4676,4676,58,2025-03-09,1145.48,2,0
99,99,59,2025-03-09,3256.22,2,0
3765,3765,59,2025-03-09,3.65,2,0
3833,3833,59,2025-03-09,32.58,2,0
3843,3843,59,2025-03-09,28.10,2,0
4358,4358,59,2025-03-09,911.66,2,0
4882,4882,59,2025-03-09,1455.78,2,0
418,418,60,2025-03-09,29.88,2,0
516,516,60,2025-03-09,600.62,2,0
1157,1157,60,2025-03-09,9528.86,2,0
1160,1160,60,2025-03-09,6495.92,2,0
2515,2515,60,2025-03-09,3688.40,2,0
3228,3228,60,2025-03-09,538.11,2,0
4158,4158,60,2025-03-09,1933.78,4,0
4651,4651,60,2025-03-09,16.72,2,0
2747,2747,61,2025-03-09,44.80,2,0
